X,Y,OBJECTID,asset_id,system_type,invert_level_nzvd2016,invert_level_wgtn1953,chamber_floor_depth,cover_level_nzvd2016,cover_level_wgtn1953,node_type,manhole_type,status,location,kcdc_histo_id,year_installed
1775101.752,5473516.1555,13010856,KWWN000987,Wastewater,70.16,70.51,1.5,71.66,72.01,WWMH,,INUS,Waikanae,WSM00069,1978
1780796.32,5486638.6195,13010857,KWWN000383,Wastewater,5.34,5.71,1.92,7.26,7.63,WWMH,,INUS,Otaki,OSM00652,1977
1780611.376,5485830.3355,13010858,KWWN000228,Wastewater,6.83,7.2,1.71,8.54,8.91,WWMH,,INUS,Otaki,OSM00309,1979
1775040.715,5473439.1275,13010859,KWWN000985,Wastewater,70.84,71.19,1.57,72.41,72.76,WWMH,,INUS,Waikanae,WSM00067,1978
1775125.983,5473637.4615,13010860,KWWN000541,Wastewater,64.11,64.46,1.49,65.6,65.95,WWMH,,INUS,Waikanae,WSM00052,1978
1769745.377,5473266.4245,13010861,KWWN000891,Wastewater,3.48,3.84,2.46,5.94,6.3,WWMH,,INUS,Waikanae,WSM00913,1976
1775098.781,5473942.9205,13010862,KWWN000948,Wastewater,49.16,49.52,2.6,51.76,52.12,WWMH,,INUS,Waikanae,WSM00017,1978
1775032.812,5473842.0075,13010863,KWWN000962,Wastewater,47.59,47.95,1.25,48.84,49.2,WWMH,,INUS,Waikanae,WSM00031,1978
1783031.753,5485533.1615,13010864,KWWN000816,Wastewater,34.49,34.87,1.93,36.42,36.8,WWMH,,INUS,Otaki,OSM00510,1979
1782322.981,5485023.4235,13010865,KWWN000506,Wastewater,13.38,13.76,2.39,15.77,16.15,WWMH,,INUS,Otaki,OSM00490,1979
1780040.291,5486420.0545,13010866,KWWN000142,Wastewater,3.82,4.19,1.55,5.37,5.74,WWMH,,INUS,Otaki,OSM00749,1977
1778949.459,5488135.6005,13010867,KWWN000613,Wastewater,1.48,1.86,1.1,2.58,2.96,WWMH,,INUS,Otaki,OSM00671,1978
1766638.005,5468206.0265,13010868,KWWN001047,Wastewater,11.68,12.03,0.61,12.29,12.64,WWMH,,INUS,Paraparaumu,PSM00061,1978
1780269.352,5485975.8995,13010869,KWWN000104,Wastewater,4.49,4.86,1.57,6.06,6.43,WWMH,,INUS,Otaki,OSM00284,1978
1779309.392,5488253.9795,13010870,KWWN000635,Wastewater,2.95,3.32,1.27,4.22,4.59,WWMH,,INUS,Otaki,OSM00120,1978
1769929.607,5473374.1495,13010871,KWWN000902,Wastewater,6.3,6.66,1.49,7.79,8.15,WWMH,,INUS,Waikanae,WSM00926,1979
1778961.124,5487971.7765,13010872,KWWN000428,Wastewater,1.2,1.57,1.5,2.7,3.07,WWMH,,INUS,Otaki,OSM00715,1978
1779730.478,5486391.0635,13010873,KWWN000133,Wastewater,3.28,3.65,1.43,4.71,5.08,WWMH,,INUS,Otaki,OSM00745,1977
1779013.096,5487554.1945,13010874,KWWN000187,Wastewater,2.63,3,1.68,4.31,4.68,WWMH,,INUS,Otaki,OSM00064,1978
1780839.55,5485664.7015,13010875,KWWN000235,Wastewater,6.47,6.84,2.95,9.42,9.79,WWMH,,INUS,Otaki,OSM00316,1977
1780394.561,5485978.1795,13010876,KWWN000157,Wastewater,4.62,4.99,3.05,7.67,8.04,WWMH,,INUS,Otaki,OSM00279,1977
1778185.906,5486968.7215,13010877,KWWN000013,Wastewater,1.4,1.77,1.34,2.74,3.11,WWMH,,INUS,Otaki,OSM00191,1977
1778792.191,5487664.6925,13010878,KWWN000191,Wastewater,0.96,1.33,2.25,3.21,3.58,WWMH,,INUS,Otaki,OSM00079,1978
1781534.592,5486002.2055,13010879,KWWN000687,Wastewater,6.96,7.34,2.78,9.75,10.12,WWMH,,INUS,Otaki,OSM00358,1978
1780732.182,5486330.8955,13010880,KWWN000363,Wastewater,5.61,5.98,2.37,7.98,8.35,WWMH,,INUS,Otaki,OSM00257,1977
1781093.554,5484769.6365,13010881,KWWN000085,Wastewater,9.58,9.96,2.85,12.43,12.81,WWMH,,INUS,Otaki,OSM00567,1977
1778063.365,5486716.7305,13010882,KWWN000005,Wastewater,-0.04,0.33,1.32,1.28,1.65,WWMH,,INUS,Otaki,OSM00148,1977
1775101.297,5473664.2275,13010883,KWWN000543,Wastewater,62.29,62.64,1.8,64.09,64.44,WWMH,,INUS,Waikanae,WSM00054,1978
1779289.468,5488072.7935,13010884,KWWN000582,Wastewater,4.15,4.52,2.2,6.35,6.72,WWMH,,INUS,Otaki,OSM00115,1978
1780913.501,5485378.7265,13010885,KWWN000094,Wastewater,8.6,8.97,3,11.6,11.97,WWMH,,INUS,Otaki,OSM00595,1978
1774945.442,5473705.0645,13010886,KWWN000966,Wastewater,36.08,36.43,1.33,37.41,37.76,WWMH,,INUS,Waikanae,WSM00035,1978
1780809.318,5486302.5135,13010887,KWWN000361,Wastewater,5.89,6.26,2.43,8.32,8.69,WWMH,,INUS,Otaki,OSM00255,1977
1778863.074,5487639.0145,13010888,KWWN000219,Wastewater,1.45,1.82,1.34,2.79,3.16,WWMH,,INUS,Otaki,OSM00687,1978
1780404.814,5486256.3095,13010889,KWWN000149,Wastewater,4.87,5.24,1.77,6.64,7.01,WWMH,,INUS,Otaki,OSM00271,1977
1782993.233,5484985.5235,13010890,KWWN000534,Wastewater,14.39,14.77,2.4,16.79,17.17,WWMH,,INUS,Otaki,OSM00492,1978
1782508.497,5485855.4295,13010891,KWWN000759,Wastewater,24.49,24.86,2.23,26.72,27.09,WWMH,,INUS,Otaki,OSM00429,1978
1781307.329,5485912.0575,13010892,KWWN000291,Wastewater,7.35,7.73,2.54,9.89,10.27,WWMH,,INUS,Otaki,OSM00366,1978
1782479.2,5485346.8815,13010893,KWWN000519,Wastewater,12.8,13.18,1.61,14.41,14.79,WWMH,,INUS,Otaki,OSM00465,1978
1782579.342,5486047.2805,13010894,KWWN000790,Wastewater,26.04,26.42,1.72,27.76,28.14,WWMH,,INUS,Otaki,OSM00534,1978
1778885.363,5487826.2095,13010895,KWWN000459,Wastewater,1.87,2.25,1.05,2.92,3.3,WWMH,,INUS,Otaki,OSM00689,1978
1778884.951,5488367.6365,13010896,KWWN000605,Wastewater,0.25,0.63,2.12,2.37,2.75,WWMH,,INUS,Otaki,OSM00663,1978
1782787.317,5485598.9995,13010897,KWWN000775,Wastewater,30.68,31.06,1.3,31.98,32.36,WWMH,,INUS,Otaki,OSM00474,1991
1781104.448,5486355.9735,13010898,KWWN000406,Wastewater,5.27,5.64,1.5,6.77,7.14,WWMH,,INUS,Otaki,OSM00350,1977
1780703.031,5486444.5345,13010899,KWWN000384,Wastewater,4.71,5.08,2.56,7.27,7.64,WWMH,,INUS,Otaki,OSM00719,1976
1778625.98,5488015.5175,13010900,KWWN000479,Wastewater,3.36,3.73,1.03,4.39,4.76,WWMH,,INUS,Otaki,OSM00678,1978
1779030.91,5488290.3215,13010901,KWWN000575,Wastewater,1.16,1.53,1.65,2.81,3.18,WWMH,,INUS,Otaki,OSM00108,1978
1781716.878,5486367.2335,13010902,KWWN000754,Wastewater,15.69,16.07,,,,WWMH,,INUS,Otaki,OSM00638,1975
1778620.12,5487817.1835,13010903,KWWN000436,Wastewater,1.18,1.55,1.85,3.03,3.4,WWMH,,INUS,Otaki,OSM00068,1978
1780689.518,5486255.1995,13010904,KWWN000148,Wastewater,6.68,7.05,1.33,8.01,8.38,WWMH,,INUS,Otaki,OSM00263,1977
1780920.138,5485169.5705,13010905,KWWN000083,Wastewater,6.58,6.95,3.03,9.6,9.98,WWMH,,INUS,Otaki,OSM00425,1977
1781569.335,5485208.6515,13010906,KWWN000660,Wastewater,11.68,12.06,1.02,12.7,13.08,WWMH,,INUS,Otaki,OSM00399,1978
1775230.339,5474050.2805,13010907,KWWN000939,Wastewater,56.28,56.63,1.16,57.44,57.79,WWMH,,INUS,Waikanae,WSM00008,1989
1779020.099,5487767.3005,13010908,KWWN000210,Wastewater,2.96,3.33,1.97,4.93,5.3,WWMH,,INUS,Otaki,OSM00136,1978
1778329.367,5487528.8245,13010909,KWWN000178,Wastewater,3.96,4.33,1.4,5.36,5.73,WWMH,,INUS,Otaki,OSM00683,1979
1766887.018,5467632.3035,13010910,KWWN001049,Wastewater,0.54,0.89,3.86,4.4,4.75,WWMH,,INUS,Paraparaumu,PSM00064,1977
1775150.093,5473773.1005,13010911,KWWN000967,Wastewater,65.6,65.95,0.55,66.15,66.5,WWMH,,INUS,Waikanae,WSM00036,1978
1775154.171,5473594.4645,13010912,KWWN000539,Wastewater,70.72,71.08,1.1,71.82,72.18,WWMH,,INUS,Waikanae,WSM00050,1978
1782824.058,5485455.6515,13010913,KWWN000782,Wastewater,,,,,,WWMH,,INUS,Otaki,OSM00481,1979
1781897.807,5485468.0965,13010914,KWWN000727,Wastewater,8.48,8.86,3.85,12.33,12.71,WWMH,,INUS,Otaki,OSM00417,1978
1778663.443,5486389.4255,13010915,KWWN000046,Wastewater,0.6,0.97,1.63,2.23,2.6,WWMH,,INUS,Otaki,OSM00160,1977
1780314.515,5485937.1965,13010916,KWWN000102,Wastewater,4.57,4.94,1.65,6.22,6.59,WWMH,,INUS,Otaki,OSM00282,1978
1766789.362,5468332.3395,13010917,KWWN001045,Wastewater,1.85,2.2,2.72,4.57,4.92,WWMH,,INUS,Paraparaumu,PSM00058,1978
1781180.5,5485982.4145,13010918,KWWN000325,Wastewater,,,,,,WWMH,,INUS,Otaki,OSM00816,1979
1782787.059,5485509.6115,13010919,KWWN000779,Wastewater,29.8,30.18,1.88,31.68,32.06,WWMH,,INUS,Otaki,OSM00478,1991
1783016.137,5485027.8565,13010920,KWWN000665,Wastewater,14.69,15.07,2.54,17.23,17.61,WWMH,,INUS,Otaki,OSM00493,1977
1781577.079,5485193.5035,13010921,KWWN000661,Wastewater,11.85,12.22,1.05,12.9,13.28,WWMH,,INUS,Otaki,OSM00400,1978
1780930.361,5485948.0925,13010922,KWWN000269,Wastewater,7.66,8.03,2,9.66,10.03,WWMH,,INUS,Otaki,OSM00302,1977
1778214.268,5487353.9665,13010923,KWWN000424,Wastewater,2.85,3.22,1.95,4.8,5.17,WWMH,,INUS,Otaki,OSM00633,1978
1779365.385,5488234.9075,13010924,KWWN000637,Wastewater,3.18,3.55,1.02,4.2,4.57,WWMH,,INUS,Otaki,OSM00123,1978
1782532.77,5485883.7915,13010925,KWWN000758,Wastewater,24.68,25.06,2.5,27.18,27.56,WWMH,,INUS,Otaki,OSM00428,1978
1780782.323,5485499.6875,13010926,KWWN000160,Wastewater,7.46,7.83,1.19,8.65,9.03,WWMH,,INUS,Otaki,OSM00291,1978
1780293.872,5485826.3685,13010927,KWWN000117,Wastewater,4.16,4.54,2.33,6.49,6.87,WWMH,,INUS,Otaki,OSM00763,1979
1781845.453,5486009.8625,13010928,KWWN000700,Wastewater,7.46,7.84,2.2,9.66,10.04,WWMH,,INUS,Otaki,OSM00518,1989
1780314.283,5486473.6685,13010929,KWWN000139,Wastewater,3.29,3.66,2.38,5.67,6.04,WWMH,,INUS,Otaki,OSM00207,1977
1779076.283,5487981.8975,13010930,KWWN000586,Wastewater,2.1,2.47,1.3,3.4,3.77,WWMH,,INUS,Otaki,OSM00126,1978
1781378.403,5485240.1315,13010931,KWWN000500,Wastewater,9.91,10.29,1.92,11.83,12.21,WWMH,,INUS,Otaki,OSM00573,1978
1781194.683,5486334.3425,13010932,KWWN000411,Wastewater,5.67,6.04,0.75,6.42,6.79,WWMH,,INUS,Otaki,OSM00618,1978
1783057.263,5485613.5135,13010933,KWWN000818,Wastewater,36.32,36.7,1.4,37.72,38.1,WWMH,,INUS,Otaki,OSM00512,1979
1775148.892,5474081.1785,13010934,KWWN000933,Wastewater,43.02,43.37,2.15,45.17,45.52,WWMH,,INUS,Waikanae,WSM00002,1989
1781971.251,5485382.3095,13010935,KWWN000512,Wastewater,9.3,9.68,3.7,13,13.38,WWMH,,INUS,Otaki,OSM00804,1978
1781764.614,5485866.1705,13010936,KWWN000690,Wastewater,8.02,8.4,2.91,10.93,11.31,WWMH,,INUS,Otaki,OSM00361,1989
1780845.072,5485155.7695,13010937,KWWN000059,Wastewater,5.6,5.98,4.1,9.7,10.08,WWMH,,INUS,Otaki,OSM00576,1977
1779021.752,5488628.0775,13010938,KWWN000486,Wastewater,-0.15,0.22,3.1,2.95,3.32,WWMH,,INUS,Otaki,OSM00005,1978
1778708.055,5487502.4695,13010939,KWWN000172,Wastewater,-0.09,0.28,2.95,2.86,3.23,WWMH,,INUS,Otaki,OSM00194,1978
1778013.932,5486723.1105,13010940,KWWN000004,Wastewater,0.25,0.62,1.64,1.89,2.26,WWMH,,INUS,Otaki,OSM00146,1977
1778110.518,5486787.4465,13010941,KWWN000006,Wastewater,-1.18,-0.81,3.89,2.71,3.08,WWMH,,INUS,Otaki,OSM00149,1977
1781919.539,5485444.1645,13010942,KWWN000750,Wastewater,8.61,8.99,3.83,12.44,12.82,WWMH,,INUS,Otaki,OSM00800,1978
1781274.056,5485829.9915,13010943,KWWN000309,Wastewater,7.76,8.13,2.48,10.24,10.61,WWMH,,INUS,Otaki,OSM00546,1978
1783277.045,5485834.0055,13010944,KWWN000825,Wastewater,41.23,41.61,1.33,42.56,42.94,WWMH,,INUS,Otaki,OSM00730,1979
1781801.076,5485267.7615,13010945,KWWN000493,Wastewater,10.76,11.14,3.16,13.92,14.3,WWMH,,INUS,Otaki,OSM00421,1978
1780531.698,5486427.1445,13010946,KWWN000374,Wastewater,3.82,4.19,2.8,6.62,6.99,WWMH,,INUS,Otaki,OSM00622,1977
1779259.849,5488523.5705,13010947,KWWN000550,Wastewater,1.79,2.16,2.3,4.09,4.46,WWMH,,INUS,Otaki,OSM00013,1978
1780802.538,5485636.6595,13010948,KWWN000234,Wastewater,6.23,6.6,3.15,9.38,9.75,WWMH,,INUS,Otaki,OSM00315,1977
1769843.163,5473481.6255,13010949,KWWN000922,Wastewater,0.95,1.3,2.49,3.44,3.79,WWMH,,INUS,Waikanae,WSM00946,1987
1780554.424,5486869.2805,13010950,KWWN000335,Wastewater,4.75,5.12,1.25,6,6.37,WWMH,,INUS,Otaki,OSM00215,1977
1779198.992,5487916.4915,13010951,KWWN000205,Wastewater,12.27,12.64,1.09,13.36,13.73,WWMH,,INUS,Otaki,OSM00131,1978
1779023.534,5488089.7305,13010952,KWWN000611,Wastewater,1.05,1.43,1.55,2.6,2.98,WWMH,,INUS,Otaki,OSM00669,1978
1769664.461,5473863.6235,13010953,KWWN000858,Wastewater,0.03,0.38,1.83,1.85,2.21,WWMH,,INUS,Waikanae,WSM00876,1973
1781187.253,5486330.9105,13010954,KWWN000412,Wastewater,5.6,5.97,1.05,6.65,7.02,WWMH,,INUS,Otaki,OSM00619,1977
1781819.638,5485261.1795,13010955,KWWN000494,Wastewater,9.96,10.34,3.94,13.9,14.28,WWMH,,INUS,Otaki,OSM00422,1978
1775077.34,5473777.9935,13010956,KWWN000973,Wastewater,57.31,57.66,1.45,58.76,59.11,WWMH,,INUS,Waikanae,WSM00041,1978
1782010.05,5485711.7665,13010957,KWWN000731,Wastewater,10.2,10.58,1.76,11.96,12.34,WWMH,,INUS,Otaki,OSM00450,1978
1782543.455,5485692.4795,13010958,KWWN000785,Wastewater,26.13,26.51,1.33,27.46,27.84,WWMH,,INUS,Otaki,OSM00529,1978
1778693.226,5488260.2865,13010959,KWWN000476,Wastewater,4,4.37,2.32,6.32,6.69,WWMH,,INUS,Otaki,OSM00180,1978
1781340.542,5485994.0845,13010960,KWWN000289,Wastewater,6.99,7.37,2.35,9.34,9.72,WWMH,,INUS,Otaki,OSM00364,1978
1778973.932,5487376.5095,13010961,KWWN000462,Wastewater,3.33,3.7,0.93,4.26,4.63,WWMH,,INUS,Otaki,OSM00694,1978
1775070.015,5473892.8895,13010962,KWWN000955,Wastewater,50.83,51.18,1.3,52.13,52.48,WWMH,,INUS,Waikanae,WSM00024,1978
1769972.103,5474107.9925,13010963,KWWN000927,Wastewater,1.07,1.43,1.23,2.3,2.66,WWMH,,INUS,Waikanae,WSM01019,1979
1780924.985,5485573.4535,13010964,KWWN000276,Wastewater,8.44,8.81,1.84,10.28,10.65,WWMH,,INUS,Otaki,OSM00322,1978
1780572.21,5485620.2385,13010965,KWWN000263,Wastewater,5.12,5.49,3.05,8.17,8.54,WWMH,,INUS,Otaki,OSM00778,1978
1774671.741,5473651.7935,13010966,KWWN000996,Wastewater,26.42,26.77,2.55,28.97,29.32,WWMH,,INUS,Waikanae,SSMH B2,2020
1781859.483,5486121.1175,13010967,KWWN000708,Wastewater,14,14.37,1.21,15.21,15.58,WWMH,,INUS,Otaki,OSM00608,1978
1779256.378,5488454.3245,13010968,KWWN000601,Wastewater,1.73,2.1,3.63,5.36,5.73,WWMH,,INUS,Otaki,OSM00658,1978
1781657.652,5486304.1685,13010969,KWWN000756,Wastewater,,,,,,WWMH,,INUS,Otaki,OSM00640,1975
1769377.968,5473774.1665,13010970,KWWN000838,Wastewater,3.96,4.32,2.08,6.04,6.4,WWMH,,INUS,Waikanae,WSM00855,1974
1779667.161,5486170.9365,13010971,KWWN000101,Wastewater,1.6,1.97,2.17,3.77,4.14,WWMH,,INUS,Otaki,OSM00748,1977
1769880.939,5473884.1935,13010972,KWWN000851,Wastewater,1.55,1.91,0.7,2.25,2.61,WWMH,,INUS,Waikanae,WSM00869,1975
1780785.468,5485794.7915,13010973,KWWN000258,Wastewater,6.65,7.02,2.42,9.07,9.44,WWMH,,INUS,Otaki,OSM00757,1977
1783210.897,5485708.2945,13010974,KWWN000819,Wastewater,39.56,39.94,1.63,41.19,41.57,WWMH,,INUS,Otaki,OSM00513,1979
1780792.972,5486032.0605,13010975,KWWN000162,Wastewater,7.5,7.87,1.56,9.06,9.43,WWMH,,INUS,Otaki,OSM00293,1976
1778483.221,5486434.8395,13010976,KWWN000044,Wastewater,-0.39,-0.02,2.06,1.67,2.04,WWMH,,INUS,Otaki,OSM00158,1977
1779265.059,5488444.2845,13010977,KWWN000600,Wastewater,2.96,3.33,2.87,5.83,6.2,WWMH,,INUS,Otaki,OSM00657,1978
1778957.71,5487289.7335,13010978,KWWN000201,Wastewater,2.47,2.84,0.78,3.25,3.62,WWMH,,INUS,Otaki,OSM00105,1978
1780652.17,5485886.8605,13010979,KWWN000260,Wastewater,7.44,7.81,0.95,8.39,8.76,WWMH,,INUS,Otaki,OSM00759,1979
1782816.749,5486078.9855,13010980,KWWN000787,Wastewater,29.09,29.47,2.14,31.23,31.61,WWMH,,INUS,Otaki,OSM00531,1978
1766813.276,5467658.0565,13010981,KWWN001050,Wastewater,0.19,0.54,3.34,3.53,3.88,WWMH,,INUS,Paraparaumu,PSM00065,1977
1780747.608,5486769.1705,13010982,KWWN000378,Wastewater,3.07,3.44,3.43,6.5,6.87,WWMH,,INUS,Otaki,OSM00647,1976
1778877.686,5487331.9965,13010983,KWWN000461,Wastewater,5.31,5.68,0.85,6.16,6.53,WWMH,,INUS,Otaki,OSM00693,1979
1779224.445,5488255.6395,13010984,KWWN000620,Wastewater,3.97,4.34,0.83,4.8,5.17,WWMH,,INUS,Otaki,OSM00739,2015
1781160.057,5485251.7245,13010985,KWWN000078,Wastewater,7.8,8.17,3.71,11.51,11.88,WWMH,,INUS,Otaki,OSM00402,1978
1780857.223,5485778.5305,13010986,KWWN000281,Wastewater,8.18,8.56,1.05,9.23,9.61,WWMH,,INUS,Otaki,OSM00340,1978
1779218.414,5488062.1845,13010987,KWWN000580,Wastewater,6.52,6.89,1.06,7.58,7.95,WWMH,,INUS,Otaki,OSM00113,1978
1780637.152,5486136.6005,13010988,KWWN000250,Wastewater,6.42,6.79,1.64,8.06,8.43,WWMH,,INUS,Otaki,OSM00600,1976
1780883.146,5485814.0425,13010989,KWWN000315,Wastewater,7.47,7.84,1.5,8.97,9.34,WWMH,,INUS,Otaki,OSM00598,1978
1780535.011,5485872.2395,13010990,KWWN000222,Wastewater,6.98,7.35,1.52,8.5,8.87,WWMH,,INUS,Otaki,OSM00299,1977
1779351.905,5488415.5625,13010991,KWWN000628,Wastewater,1.61,1.98,2.05,3.66,4.03,WWMH,,INUS,Otaki,OSM00022,1978
1781682.206,5486362.3945,13010992,KWWN000755,Wastewater,13.75,14.13,0.31,14.06,14.44,WWMH,,INUS,Otaki,OSM00639,1975
1778566.175,5486303.0985,13010993,KWWN000047,Wastewater,0.91,1.28,1.39,2.3,2.67,WWMH,,INUS,Otaki,OSM00163,1978
1769690.054,5473530.4485,13010994,KWWN000917,Wastewater,-0.03,0.33,2.54,2.51,2.87,WWMH,,INUS,Waikanae,WSM00941,1990
1781080.696,5485551.4605,13010995,KWWN000304,Wastewater,10,10.37,0.8,10.8,11.17,WWMH,,INUS,Otaki,OSM00387,1978
1782828.812,5486039.4775,13010996,KWWN000797,Wastewater,30.79,31.17,1.3,32.09,32.47,WWMH,,INUS,Otaki,OSM00644,1978
1780739.438,5486054.4925,13010997,KWWN000163,Wastewater,7.17,7.54,1.6,8.77,9.14,WWMH,,INUS,Otaki,OSM00294,1976
1778759.238,5487602.4375,13010998,KWWN000446,Wastewater,0.65,1.02,2.64,3.29,3.66,WWMH,,INUS,Otaki,OSM00080,1979
1780503.579,5485918.1435,13010999,KWWN000224,Wastewater,6.65,7.02,1.69,8.34,8.71,WWMH,,INUS,Otaki,OSM00301,1977
1781718.858,5486367.5135,13011000,KWWN000753,Wastewater,16.32,16.7,,,,WWMH,,INUS,Otaki,OSM00637,1975
1769336.478,5473668.7045,13011001,KWWN000836,Wastewater,5.05,5.41,0.98,6.03,6.39,WWMH,,INUS,Waikanae,WSM00853,1974
1774985.476,5473839.7635,13011002,KWWN000958,Wastewater,37.35,37.7,2.65,40,40.35,WWMH,,INUS,Waikanae,WSM00027,1971
1781036.372,5486073.3035,13011003,KWWN000284,Wastewater,7.2,7.57,1.04,8.24,8.61,WWMH,,INUS,Otaki,OSM00344,1983
1780769.586,5486487.5275,13011004,KWWN000357,Wastewater,6.74,7.11,0.9,7.64,8.01,WWMH,,INUS,Otaki,OSM00242,1977
1778085.278,5487100.8785,13011005,KWWN000014,Wastewater,2.21,2.58,2.4,4.61,4.98,WWMH,,INUS,Otaki,OSM00636,1978
1780655.549,5486587.9675,13011006,KWWN000349,Wastewater,5.63,6,1.3,6.93,7.3,WWMH,,INUS,Otaki,OSM00234,1977
1781792.108,5486014.8035,13011007,KWWN000696,Wastewater,8.51,8.89,1.13,9.64,10.02,WWMH,,INUS,Otaki,OSM00514,1989
1778828.842,5488262.2635,13011008,KWWN000561,Wastewater,-0.65,-0.28,3.02,2.37,2.74,WWMH,,INUS,Otaki,OSM00036,1978
1780449.822,5485761.5415,13011009,KWWN000262,Wastewater,5.64,6.01,1.63,7.27,7.64,WWMH,,INUS,Otaki,OSM00761,1978
1781493.694,5485169.3425,13011010,KWWN000502,Wastewater,11.49,11.87,1,12.49,12.87,WWMH,,INUS,Otaki,OSM00765,1978
1778743.977,5487743.1975,13011011,KWWN000444,Wastewater,1.28,1.65,1.08,2.36,2.73,WWMH,,INUS,Otaki,OSM00076,1978
1779278.949,5488360.0375,13011012,KWWN000604,Wastewater,2.92,3.29,1.18,4.1,4.47,WWMH,,INUS,Otaki,OSM00661,1978
1780248.168,5485602.4485,13011013,KWWN000113,Wastewater,3.88,4.26,2.95,6.83,7.21,WWMH,,INUS,Otaki,OSM00725,1978
1780966.634,5485922.2805,13011014,KWWN000270,Wastewater,8.71,9.08,1.05,9.76,10.13,WWMH,,INUS,Otaki,OSM00303,1977
1780930.267,5485733.9755,13011015,KWWN000273,Wastewater,6.9,7.27,2.94,9.84,10.21,WWMH,,INUS,Otaki,OSM00317,1977
1780773.795,5486412.2625,13011016,KWWN000360,Wastewater,5.37,5.74,2.65,8.02,8.39,WWMH,,INUS,Otaki,OSM00251,1977
1778765.23,5487795.2715,13011017,KWWN000434,Wastewater,0.07,0.44,3.23,3.3,3.67,WWMH,,INUS,Otaki,OSM00062,1978
1782885.473,5485837.1995,13011018,KWWN000774,Wastewater,32.33,32.71,2.36,34.69,35.07,WWMH,,INUS,Otaki,OSM00444,1978
1769323.488,5473542.1435,13011019,KWWN000831,Wastewater,1.59,1.94,0.96,2.55,2.9,WWMH,,INUS,Waikanae,WSM00848,1975
1779214.595,5488221.8905,13011020,KWWN000588,Wastewater,3.71,4.08,1.15,4.86,5.23,WWMH,,INUS,Otaki,OSM00141,1978
1780136.518,5485659.1845,13011021,KWWN000121,Wastewater,6.18,6.55,0.95,7.13,7.5,WWMH,,INUS,Otaki,OSM00783,1976
1781102.008,5485208.6255,13011022,KWWN000079,Wastewater,7.58,7.95,3.09,10.67,11.04,WWMH,,INUS,Otaki,OSM00403,1977
1778913.489,5487729.3505,13011023,KWWN000189,Wastewater,1.22,1.59,1.24,2.46,2.83,WWMH,,INUS,Otaki,OSM00066,1978
1780970.671,5486464.1865,13011024,KWWN000418,Wastewater,3.98,4.35,2.4,6.38,6.75,WWMH,,INUS,Otaki,OSM00722,1977
1778552.715,5487756.9185,13011025,KWWN000442,Wastewater,1.99,2.36,1.22,3.21,3.58,WWMH,,INUS,Otaki,OSM00074,1978
1781614.303,5485955.4005,13011026,KWWN000688,Wastewater,7.38,7.76,2.77,10.15,10.53,WWMH,,INUS,Otaki,OSM00359,1978
1778982.388,5488544.1105,13011027,KWWN000552,Wastewater,1.38,1.75,2.17,3.55,3.92,WWMH,,INUS,Otaki,OSM00023,1978
1769597.537,5473555.5305,13011028,KWWN000913,Wastewater,1.2,1.55,1.51,2.71,3.06,WWMH,,INUS,Waikanae,WSM00937,1990
1779135.238,5488303.6625,13011029,KWWN000489,Wastewater,4.68,5.05,1.28,5.96,6.33,WWMH,,INUS,Otaki,OSM00008,1978
1781673.636,5485250.3295,13011030,KWWN000498,Wastewater,11.97,12.35,1.05,13.02,13.4,WWCE,,INUS,Otaki,OSM00543,1978
1778097.478,5486958.0375,13011031,KWWN000015,Wastewater,0.9,1.27,2.6,3.5,3.87,WWMH,,INUS,Otaki,OSM00699,1977
1778725.744,5486069.8025,13011032,KWWN000032,Wastewater,1.31,1.68,1.78,3.09,3.46,WWMH,,INUS,Otaki,OSM00709,1978
1781349.13,5484980.2335,13011033,KWWN000097,Wastewater,11.5,11.88,1.3,12.8,13.18,WWMH,,INUS,Otaki,OSM00790,1978
1769230.785,5473663.5735,13011034,KWWN000829,Wastewater,3.76,4.12,2.14,5.9,6.26,WWMH,,INUS,Waikanae,WSM00846,1975
1781588.678,5485299.4925,13011035,KWWN000652,Wastewater,10.76,11.14,1.83,12.59,12.97,WWMH,,INUS,Otaki,OSM00380,1977
1775161.132,5473557.8425,13011036,KWWN000978,Wastewater,71.44,71.79,3.25,74.69,75.04,WWMH,,INUS,Waikanae,WSM00059,1978
1779166.861,5488038.3025,13011037,KWWN000609,Wastewater,6.41,6.78,0.84,7.25,7.62,WWMH,,INUS,Otaki,OSM00667,1978
1775116.098,5473931.9715,13011038,KWWN000947,Wastewater,52.76,53.12,1.7,54.46,54.82,WWMH,,INUS,Waikanae,WSM00016,1978
1769772.073,5473885.9055,13011039,KWWN000855,Wastewater,0.91,1.27,1.46,2.37,2.73,WWMH,,INUS,Waikanae,WSM00873,1975
1778324.802,5486562.2395,13011040,KWWN000051,Wastewater,0.24,0.61,1.77,2.01,2.38,WWMH,,INUS,Otaki,OSM00188,1977
1780553.421,5486575.4355,13011041,KWWN000352,Wastewater,5,5.37,1.29,6.29,6.66,WWMH,,INUS,Otaki,OSM00237,1978
1780406.506,5485544.6135,13011042,KWWN000241,Wastewater,4.4,4.77,3.29,7.69,8.06,WWMH,,INUS,Otaki,OSM00580,1978
1781711.007,5485611.7225,13011043,KWWN000720,Wastewater,9.28,9.66,2.37,11.65,12.03,WWMH,,PRV,Otaki,OSM00824,1979
