OBJECTID,us_node_id,ds_node_id,asset_id,system_type,pipe_type,pipe_material,pipe_class,width,length,location,status,kcdc_histo_id,year_installed,GlobalID,SHAPE_Length
13255351,KWWN001787,KWWN000894,KWWP002852,Wastewater,WWMN,AC,,150,51.04425226,Waikanae,INUS,WSG00001,1975,{8C8752F3-D67B-4454-ADD4-EADBA4A82622},51.0436638666163
13255352,KWWN001003,KWWN001004,KWWP003466,Wastewater,WWMN,AC,,150,53.51249755,Waikanae,INUS,WSG00665,1980,{8C94E624-6A2A-475D-A8A9-25FBFE9DD332},53.51223789879
13255353,KWWN001630,KWWN001631,KWWP003234,Wastewater,WWMN,AC,,200,34.53231638,Waikanae,INUS,WSG00447,1979,{8D0ED1E6-9E16-4673-9838-2B0668BA22E2},34.532178529247
13255354,KWWN001448,KWWN001418,KWWP003631,Wastewater,WWMN,AC,,150,92.52596944,Waikanae,INUS,WSG00943,1980,{8D1DD9D8-C15B-42D9-AF6E-A86C87B0F30D},92.5264759136673
13255355,KWWN001889,KWWN001891,KWWP005359,Wastewater,WWMN,AC,,150,103.75544648,Waikanae,INUS,WSG00313,1975,{8D56C4B2-5599-40C1-B1CC-07BA363D097E},103.755567566488
13255356,KWWN001295,KWWN001296,KWWP003602,Wastewater,WWMN,AC,,300,66.10794644,Waikanae,INUS,WSG00912,1979,{8D76D398-53A6-4460-BF57-7377B74D8555},66.1078809601037
13255357,KWWN001085,KWWN001086,KWWP003824,Wastewater,WWMN,PVC,,150,18.80481514,Waikanae,INUS,WSG01151,1988,{8E4F3349-68EB-4A73-826E-3C12939F0BE6},18.8054439197481
13255358,KWWN001950,KWWN001951,KWWP005296,Wastewater,WWMN,AC,,150,111.76367528,Waikanae,INUS,WSG00344,1975,{8EE0AFA2-C3E4-4422-B00C-AF1413D282D7},111.76312165032
13255359,KWWN001182,KWWN001183,KWWP003696,Wastewater,WWMN,AC,,150,79.49316297,Waikanae,INUS,WSG01019,1979,{8F41AC08-66E9-4252-AD28-EAFFB20CA2C5},79.4931255392091
13255360,KWWN001348,KWWN001349,KWWP003570,Wastewater,WWMN,AC,,150,73.46335392,Waikanae,INUS,WSG00876,1980,{8F5C987D-1339-4458-B6B5-87A3BF3A6261},73.4638889313332
13255361,KWWN001992,KWWN002001,KWWP002984,Wastewater,WWMN,AC,,200,25.42125392,Waikanae,INUS,WSG00147,1975,{8F66FDA9-C91C-4D46-9382-777D937DB5A2},25.4214648079577
13255362,KWWN001624,KWWN001625,KWWP003347,Wastewater,WWMN,AC,,150,46.69847896,Waikanae,INUS,WSG00531,1979,{8F7B57D3-C5AE-4EA5-BC58-13E0C1A6E4C4},46.6981111610135
13255363,KWWN001773,KWWN001774,KWWP003197,Wastewater,WWMN,AC,,450,50.00148422,Waikanae,INUS,WSG00410,1980,{8F81614E-CFFE-4584-BD6D-6378F17BDE66},50.0014415093532
13255364,KWWN001233,KWWN001234,KWWP003666,Wastewater,WWMN,AC,,150,14.3567276,Waikanae,INUS,WSG00979,1979,{8F827A99-88E5-4BB4-B03B-B5F758960845},14.3564584073534
13255365,KWWN001152,KWWN001153,KWWP003679,Wastewater,WWMN,PVC,,150,29.16231363,Waikanae,INUS,WSG00992,1997,{8F924F82-B9AE-4A4B-969F-D18CA618EEEB},29.1622185197247
13255366,KWWN001605,KWWN001608,KWWP003362,Wastewater,WWMN,AC,,150,56.76076693,Waikanae,INUS,WSG00547,1979,{8FA1297D-522B-4861-B58C-574427EA2A1A},56.7604416559073
13255367,KWWN001919,KWWN001921,KWWP005286,Wastewater,WWMN,AC,,150,21.76293277,Waikanae,INUS,WSG00333,1975,{90050831-DA37-44BF-B414-4206B013F372},21.7621787513964
13255368,KWWN001550,KWWN001551,KWWP003504,Wastewater,WWMN,AC,,150,60.06083857,Waikanae,INUS,WSG00703,1980,{901F0B2A-FA18-44F4-8D74-86DE2D66E3BC},60.0609686651194
13255369,KWWN001381,KWWN001382,KWWP003585,Wastewater,WWMN,AC,,150,71.43423332,Waikanae,INUS,WSG00891,1980,{903747D8-F027-4BF5-82E2-28B5803D87A5},71.4338940846084
13255370,KWWN001733,KWWN001436,KWWP003595,Wastewater,WWMN,AC,,150,5.33973462,Waikanae,INUS,WSG00905,1984,{9062F160-4573-4242-B191-7533104A574C},5.34016104653803
13255371,KWWN001128,KWWN001129,KWWP003675,Wastewater,WWMN,AC,,100,13.25585954,Waikanae,INUS,WSG00988,1979,{9071C1FF-848D-4F5B-B60F-10B5653CA8AD},13.2555175683877
13255372,KWWN001116,KWWN001117,KWWP005936,Wastewater,WWMN,AC,,150,53.25410616,Waikanae,INUS,WSG01125,1972,{90935F56-3C8E-42AD-9935-1764FB2FF6F8},53.254007642564
13255373,KWWN001011,KWWN001018,KWWP005314,Wastewater,WWMN,AC,,150,84.89130921,Waikanae,INUS,WSG00652,1980,{90E10B26-68D9-43DE-BBB3-ABC3214A6098},84.8917747364415
13255374,KWWN001180,KWWN001181,KWWP003694,Wastewater,WWMN,AC,,150,66.98853983,Waikanae,INUS,WSG01017,1979,{9121BD75-7CE8-4051-9DFB-56ED80167601},66.9887341646727
13255375,KWWN001333,KWWN001290,KWWP003596,Wastewater,WWMN,AC,,150,62.55693519,Waikanae,ABAN,WSG00906,1979,{91542A29-74B9-42B4-A2F5-0ABA29E65A6C},62.5565059210842
13255376,KWWN001898,KWWN001900,KWWP005274,Wastewater,WWMN,AC,,150,75.93252378,Waikanae,INUS,WSG00321,1975,{915895FA-23B8-474B-B4D6-89D7D7F21992},75.9326933806695
13255377,KWWN001165,KWWN001166,KWWP003691,Wastewater,WWMN,PVC,,150,58.03487946,Waikanae,INUS,WSG01005,1988,{917CAABC-C720-4F09-BFA8-B1350716EE0F},58.0349114667638
13255378,KWWN001867,KWWN004789,KWWP003055,Wastewater,WWMN,AC,,150,36.27705721,Waikanae,INUS,WSG00227,1975,{917F0A57-ACB6-4D0E-8D60-385A529565A1},36.2769595748382
13255379,KWWN001354,KWWN001355,KWWP003576,Wastewater,WWMN,AC,,150,73.00276087,Waikanae,INUS,WSG00882,1980,{91EFCA66-C87F-45EB-A10F-8088A7C36F8D},73.0024222411676
13255380,KWWN001096,KWWN001097,KWWP003811,Wastewater,WWMN,PVC,,150,20.68743104,Waikanae,INUS,WSG01138,1979,{92024929-4704-4894-89B6-5FC2840C56ED},20.6875000419984
13255381,KWWN001229,KWWN001231,KWWP003668,Wastewater,WWMN,AC,,200,75.35168185,Waikanae,INUS,WSG00981,1979,{922EBFAF-226F-40DD-9073-FEDE5A02779B},75.3515875150849
13255382,KWWN001644,KWWN001645,KWWP003422,Wastewater,WWMN,AC,,150,49.75062988,Waikanae,INUS,WSG00611,1979,{9248D787-637B-4567-8811-3787DC50AFF3},49.7511574240617
13255383,KWWN001237,KWWN001238,KWWP003662,Wastewater,WWMN,EW,,150,100.33204166,Waikanae,INUS,WSG00975,1979,{9316786F-F5CB-4629-8418-F39E2750B7D0},100.332819326474
13255384,KWWN001431,KWWN001433,KWWP003591,Wastewater,WWMN,AC,,150,23.99857292,Waikanae,INUS,WSG00901,1980,{932EB8E3-BA89-4862-BC6B-EF1B1C95F272},23.9979791235981
13255385,KWWN001028,KWWN001029,KWWP003450,Wastewater,WWMN,PVC,,150,18.33662058,Waikanae,PRV,WSG00640,1991,{9358E63B-5CFB-4996-BC3A-293100B50B5B},18.3361430239779
13255386,KWWN001758,KWWN001759,KWWP003253,Wastewater,WWMN,AC,,150,33.76034217,Waikanae,INUS,WSG00469,1979,{93A46F39-39CA-4872-A643-A756EE739911},33.7601277837429
13255387,KWWN001515,KWWN001516,KWWP003537,Wastewater,WWMN,AC,,150,56.68785078,Waikanae,INUS,WSG00740,1980,{93B48C0B-A6E3-421E-9595-058EF49DACE9},56.6880556023687
13255388,KWWN001783,KWWN000860,KWWP002855,Wastewater,WWMN,AC,,200,93.4268576,Waikanae,INUS,WSG00004,1980,{9432243B-75F2-4844-8D8F-77E64398C0EC},93.426741364502
13255389,KWWN001807,KWWN001808,KWWP003094,Wastewater,WWMN,AC,,150,72.28157087,Waikanae,INUS,WSG00266,1980,{9464BC6B-4F00-4D10-9CDA-0962CC74FD31},72.2817115523328
13255390,KWWN001857,KWWN009416,KWWP007450,Wastewater,WWMN,AC,,150,14.26671966,Waikanae,ABAN,WSG00304,1980,{95277E8E-2873-4597-8C8F-02BFCD6FBEF9},14.2668477594593
13255391,KWWN001362,KWWN001363,KWWP003552,Wastewater,WWMN,PVC,,150,46.38594152,Waikanae,INUS,WSG00824,1989,{952C59D2-0B6A-4EA4-959B-8BC53A83059E},46.3861320868308
13255392,KWWN001710,KWWN002080,KWWP003393,Wastewater,WWMN,AC,,150,58.81772733,Waikanae,INUS,WSG00579,1979,{95668532-379A-4CAC-91A7-910C120FE581},58.8176896942748
13255393,KWWN001505,KWWN001577,KWWP003511,Wastewater,WWMN,AC,,150,25.93718227,Waikanae,INUS,WSG00710,1980,{95A78D27-BAFF-436E-9413-F1BB139380E0},25.9373065871026
13255394,KWWN001298,KWWN012285,KWWP003556,Wastewater,WWMN,AC,,300,24.21100666,Waikanae,INUS,WSG00862,1980,{95B36896-66CE-4836-A10F-8C4D9B65B9F8},24.2108999002974
13255395,KWWN001400,KWWN001401,KWWP003617,Wastewater,WWMN,AC,,150,72.57905519,Waikanae,INUS,WSG00928,1980,{95D23661-73E3-4AB5-90C3-25B8AB6371C5},72.5798293741145
13255396,KWWN001576,KWWN001462,KWWP003209,Wastewater,WWMN,RCON,,525,107.41586549,Waikanae,INUS,WSG00422,1979,{95F45E6D-49FB-4FE8-B0FD-459C992426ED},107.415338615854
13255397,KWWN001572,KWWN001592,KWWP003524,Wastewater,WWMN,AC,,150,58.49119578,Waikanae,INUS,WSG00727,1980,{9699B182-646A-456E-8F92-5F21C5C58762},58.4916136386429
13255398,KWWN001836,KWWN001837,KWWP003113,Wastewater,WWMN,AC,,150,68.382057,Waikanae,INUS,WSG00286,1980,{9730EB19-ED79-4F8C-AB87-6A991CC2A306},68.3823954683843
13255399,KWWN001048,KWWN001049,KWWP006352,Wastewater,WWMN,AC,,300,90.38815475,Paraparaumu,INUS,PSG01386,1979,{974295FE-EDB6-49BB-A633-717AEEF76789},90.3882456626418
13255400,KWWN001290,KWWN006257,KWWP005146,Wastewater,WWMN,RCON,,200,43.78783944,Waikanae,ABAN,WSG00907,1979,{9781E01B-D902-4343-85D9-807D73A1D553},43.7880336167304
13255401,KWWN001582,KWWN001583,KWWP003515,Wastewater,WWMN,AC,,150,65.55595428,Waikanae,INUS,WSG00716,1980,{97AFD26A-F658-4FBB-9D9C-BB69D58EC360},65.5561291260749
13255402,KWWN001735,KWWN001736,KWWP003260,Wastewater,WWMN,AC,,150,88.61432445,Waikanae,INUS,WSG00476,1979,{9802E42D-95B4-43DA-B85E-473463322F92},88.6140287876679
13255403,KWWN001327,KWWN001328,KWWP003277,Wastewater,WWMN,AC,,300,49.68632148,Waikanae,INUS,WSG00834,1980,{982DDAD2-DD83-484C-B30F-92179985FBC5},49.6856451303693
13255404,KWWN001453,KWWN001454,KWWP003217,Wastewater,WWMN,RCON,,525,138.9118326,Waikanae,INUS,WSG00430,1979,{9832B75B-3D81-439D-8DCE-D6BDC654A059},138.912078041869
13255405,KWWN001023,KWWN001024,KWWP003456,Wastewater,WWMN,PVC,,150,21.64333237,Waikanae,INUS,WSG00646,1988,{98420370-364A-4C17-B20A-BD5B44108D2C},21.6431948884114
13255406,KWWN001330,KWWN010284,KWWP007067,Wastewater,WWMN,AC,,300,19.24414334,Waikanae,INUS,BizeAsset14,1980,{994BA664-2CC2-486E-B2C0-F1582E54F93F},19.2438515894087
13255407,KWWN001278,KWWN001279,KWWP003773,Wastewater,WWMN,AC,,150,86.17382585,Waikanae,INUS,WSG01078,1979,{9971D010-FAC6-4394-869F-18D6857625F0},86.173847401299
13255408,KWWN001662,KWWN001663,KWWP003378,Wastewater,WWMN,AC,,150,56.73450055,Waikanae,INUS,WSG00564,1979,{99738299-5A5C-4938-AEFB-A48FC260CA55},56.734356478379
13255409,KWWN001026,KWWN001027,KWWP003453,Wastewater,WWMN,AC,,150,45.68720841,Waikanae,INUS,WSG00643,1980,{99B61609-14A8-4F24-8394-40426782EDAF},45.6869299687399
13255410,KWWN001860,KWWN001875,KWWP003134,Wastewater,WWMN,AC,,150,51.68709165,Waikanae,INUS,WSG00308,1980,{9A17DEC8-80D3-4A97-AB97-969FEB1B30E6},51.687574067082
13255411,KWWN001488,KWWN001364,KWWP003604,Wastewater,WWMN,AC,,150,100.87064436,Waikanae,INUS,WSG00914,1980,{9A1AFE30-4B61-417D-A751-4FC1E85C9904},100.870841659141
13255412,KWWN001652,KWWN001653,KWWP003373,Wastewater,WWMN,AC,,150,96.03591359,Waikanae,INUS,WSG00558,1979,{9A57D233-5910-4DF5-B6AC-4C911D7758E9},96.0362568608502
13255413,KWWN001395,KWWN001396,KWWP005374,Wastewater,WWMN,AC,,250,50.72364429,Waikanae,INUS,WSG00795,1980,{9A7157F2-4D03-43E6-8AF4-1383640B7958},50.7236396169002
13255414,KWWN001024,KWWN001199,KWWP003455,Wastewater,WWMN,PVC,,150,76.69484584,Waikanae,INUS,WSG00645,1988,{9ABA9B2A-65F3-4A27-8C8A-0E3D5B470D64},76.695055511698
13255415,KWWN001764,KWWN001765,KWWP003247,Wastewater,WWMN,AC,,150,21.71732925,Waikanae,INUS,WSG00463,1979,{9ACD14A3-ECE6-4AE4-B257-049FBD7A1B7B},21.7176811146111
13255416,KWWN001865,KWWN001871,KWWP003057,Wastewater,WWMN,AC,,150,89.6598054,Waikanae,INUS,WSG00229,1975,{9AE3666E-2F9A-4275-8937-A0E246912E8E},89.6589768619708
13255417,KWWN001607,KWWN001608,KWWP003364,Wastewater,WWMN,AC,,150,42.76844498,Waikanae,INUS,WSG00549,1979,{9AF8CF96-472C-494C-A26B-4D0FA45E902C},42.7678569138658
13255418,KWWN001481,KWWN001482,KWWP005898,Wastewater,WWMN,AC,,150,33.36606647,Waikanae,INUS,WSG00773,1980,{9B1EADCB-27FA-4E25-8766-8DA9BFA60170},33.3660672684642
13255419,KWWN001366,KWWN001368,KWWP003547,Wastewater,WWMN,PVC,,150,85.33137889,Waikanae,INUS,WSG00819,1989,{9B6FBE5D-98D7-4287-9348-1667A1BBF1D1},85.3312093085254
13255420,KWWN001770,KWWN001771,KWWP003200,Wastewater,WWMN,AC,,450,98.01016196,Waikanae,INUS,WSG00413,1980,{9B7982F4-1DD4-4B5C-AEB3-BA156C0DAA31},98.0105836939059
13255421,KWWN001963,KWWN001964,KWWP002996,Wastewater,WWMN,AC,,150,79.47083457,Waikanae,INUS,WSG00167,1975,{9B80382B-E280-4D17-A142-A5B2CED004D6},79.4714102363633
13255422,KWWN001792,KWWN001808,KWWP003095,Wastewater,WWMN,AC,,150,60.78071062,Waikanae,INUS,WSG00267,1980,{9BF30518-0B5F-4EBA-905D-FE9ED68147F6},60.7807740659904
13255423,KWWN001132,KWWN001133,KWWP003801,Wastewater,WWMN,AC,,150,91.16517977,Waikanae,INUS,WSG01107,1979,{9BFFD2E0-73BB-4B97-977F-730200B38F8A},91.1648086158738
13255424,KWWN001730,KWWN001731,KWWP003263,Wastewater,WWMN,AC,,150,56.71276307,Waikanae,INUS,WSG00480,1979,{9C27E655-7FA1-45C6-9233-69F81249B655},56.7121630696004
13255425,KWWN001876,KWWN001877,KWWP003045,Wastewater,WWMN,AC,,200,75.20739665,Waikanae,INUS,WSG00217,1975,{9C886886-D480-40A8-9BC5-256790547045},75.2073882674827
13255426,KWWN001071,KWWN001072,KWWP004012,Wastewater,WWMN,AC,,150,16.66187342,Waikanae,INUS,WSG01216,1979,{9CB36390-3D76-4DCE-A55F-DFAF8D2143BA},16.661246352106
13255427,KWWN001079,KWWN001080,KWWP004023,Wastewater,WWMN,AC,,150,25.93305375,Waikanae,INUS,WSG01227,1979,{9D5CACE0-33D1-490C-96DF-168EFEECB60C},25.9332361653548
13255428,KWWN001102,KWWN001103,KWWP003729,Wastewater,WWMN,PVC,,110,35.72342795,Waikanae,INUS,WSG01232,1979,{9D65DB07-73DB-44F1-B5E9-E2B3134C9C86},35.7237734430086
13255429,KWWN001966,KWWN001967,KWWP003003,Wastewater,WWMN,AC,,150,63.07705241,Waikanae,INUS,WSG00174,1980,{9D6E9BC3-BE18-4177-BEFF-5A9D637E50C7},63.0772870055531
13255430,KWWN001358,KWWN001413,KWWP003633,Wastewater,WWMN,AC,,150,87.41059415,Waikanae,INUS,WSG00945,1980,{9DBAFB73-56BD-4B49-84D4-4A2F6EF2F00C},87.4098094730317
13255431,KWWN001939,KWWN001940,KWWP003006,Wastewater,WWMN,AC,,150,75.83111064,Waikanae,INUS,WSG00177,1975,{9E395B45-6133-4406-80F3-F9F04B7A73F5},75.830853832698
13255432,KWWN001690,KWWN001694,KWWP003316,Wastewater,WWMN,AC,,200,39.11960118,Waikanae,INUS,WSG00498,1979,{9E54C07E-CABD-4AE0-8177-818C29652C5A},39.1199518020196
13255433,KWWN001171,KWWN001172,KWWP003307,Wastewater,WWMN,PVC,,200,97.33946888,Waikanae,INUS,WSG01011,1988,{9E76B91E-78C5-47BB-9155-F029E7C344E8},97.3395142016117
13255434,KWWN001671,KWWN001672,KWWP003333,Wastewater,WWMN,AC,,150,23.27560894,Waikanae,INUS,WSG00517,1979,{9E844DD4-7F8B-46A2-B21E-FAA0E66D117F},23.2754030688748
13255435,KWWN001456,KWWN010272,KWWP003214,Wastewater,WWMN,RCON,,525,119.5088205,Waikanae,INUS,WSG00427,1979,{9EB85FF3-654A-46D5-8079-4591F63CC96F},119.509180890565
13255436,KWWN001613,KWWN001615,KWWP003353,Wastewater,WWMN,AC,,150,35.77361327,Waikanae,INUS,WSG00537,1979,{9EC17948-465D-4226-88C5-7F0ECBF73345},35.7741114347786
13255437,KWWN001131,KWWN001132,KWWP003802,Wastewater,WWMN,AC,,150,16.62638317,Waikanae,INUS,WSG01108,1979,{9EFC1589-9292-487C-BD83-C0EAE87A5042},16.627202560999
13255438,KWWN001410,KWWN001411,KWWP003611,Wastewater,WWMN,AC,,150,90.91936259,Waikanae,INUS,WSG00922,1980,{9F12777C-F3E6-4660-8CC3-D23B20A397DF},90.9193625858479
13255439,KWWN001653,KWWN006608,KWWP004996,Wastewater,WWMN,AC,,150,9.27649042,Waikanae,INUS,20071129163038,1979,{9FF39701-B430-43A4-990C-88581B5F9C84},9.27615529210364
13255440,KWWN001304,KWWN001327,KWWP003278,Wastewater,WWMN,AC,,300,59.45834258,Waikanae,INUS,WSG00835,1980,{A01DAE2C-D5D6-493D-8EF3-AA71075D8AF3},59.458010402436
13255441,KWWN001659,KWWN001660,KWWP003375,Wastewater,WWMN,AC,,150,23.33435991,Waikanae,INUS,WSG00561,1972,{A02D4DC8-6D34-4CE2-8F93-90956C3E8803},23.3344559825774
13255442,KWWN001932,KWWN001935,KWWP003011,Wastewater,WWMN,AC,,150,60.82762814,Waikanae,INUS,WSG00182,1975,{A09872F2-EA64-4F19-84A5-6BD413701723},60.8270931157107
13255443,KWWN001216,KWWN001219,KWWP003710,Wastewater,WWMN,AC,,150,67.13278484,Waikanae,INUS,WSG01036,1979,{A0C599C9-8D09-46FD-A064-8C90FCF7D322},67.1320865233134
13255444,KWWN001107,KWWN001108,KWWP005946,Wastewater,WWMN,AC,,150,85.5640663,Waikanae,INUS,WSG01136,1979,{A0F7652D-6D2F-4105-976C-8062785483D3},85.5641276993655
13255445,KWWN001428,KWWN001429,KWWP005382,Wastewater,WWMN,AC,,250,94.68148373,Waikanae,INUS,WSG00898,1980,{A0FC52EE-6939-480E-8101-C980B94BB782},94.6819817708608
13255446,KWWN001344,KWWN001202,KWWP003644,Wastewater,WWMN,PVC,,150,38.78020361,Waikanae,INUS,WSG00956,1989,{A10AA262-DBAA-45DE-AB94-BAB932D65B22},38.7810631109288
13255447,KWWN001609,KWWN001610,KWWP003418,Wastewater,WWMN,AC,,150,54.11121118,Waikanae,INUS,WSG00604,1979,{A21FAA50-BBBF-4CAB-AEF4-7BE0DB97A9B8},54.1109893556092
13255448,KWWN001779,KWWN001904,KWWP005278,Wastewater,WWMN,AC,,150,35.13936231,Waikanae,INUS,WSG00325,1980,{A2281164-8B63-4956-B622-DEFA5EE00F6A},35.1397952475927
13255449,KWWN001541,KWWN001542,KWWP003490,Wastewater,WWMN,AC,,150,24.35530415,Waikanae,INUS,WSG00689,1980,{A23FD1CD-1C36-4BB4-A533-2D79F22E9E58},24.3558097588013
13255450,KWWN001418,KWWN001419,KWWP003630,Wastewater,WWMN,AC,,150,69.98437253,Waikanae,INUS,WSG00942,1980,{A257295E-86A2-41B9-B94D-C505F55875C1},69.9843414853394
13255451,KWWN001629,KWWN001630,KWWP003343,Wastewater,WWMN,AC,,200,70.58007807,Waikanae,INUS,WSG00527,1979,{A2C4E34D-15CD-431A-9633-9606DABE50C7},70.5798781874718
13255452,KWWN001533,KWWN001534,KWWP003483,Wastewater,WWMN,AC,,150,40.37718834,Waikanae,INUS,WSG00682,1980,{A2D0753E-A393-4F99-AA0F-E4B90CD1BB2A},40.3778782259744
13255453,KWWN001761,KWWN001762,KWWP003251,Wastewater,WWMN,PVC,,150,23.26047774,Waikanae,INUS,WSG00467,1979,{A2FD0A91-A9A0-41CB-B37E-E83708EA9578},23.2604419994781
13255454,KWWN001124,KWWN001125,KWWP003805,Wastewater,WWMN,AC,,150,49.16810922,Waikanae,INUS,WSG01111,1972,{A336AD1E-963F-4293-9A50-60986DBAF9A4},49.1684790290509
13255455,KWWN001509,KWWN001510,KWWP003542,Wastewater,WWMN,AC,,150,100.1232414,Waikanae,INUS,WSG00747,1980,{A3964071-D489-4D73-A064-7A9AED0CB94E},100.123246551291
13255456,KWWN001222,KWWN001223,KWWP003713,Wastewater,WWMN,AC,,150,27.8000374,Waikanae,INUS,WSG01039,1979,{A3D67D10-7C6A-40CE-8054-6D4774E60A67},27.7993410361809
13255457,KWWN001934,KWWN001929,KWWP003016,Wastewater,WWMN,AC,,150,54.56159537,Waikanae,INUS,WSG00187,1975,{A430EF01-5995-47A6-8DA7-341CE275F558},54.5623351125892
13255458,KWWN001574,KWWN001500,KWWP003509,Wastewater,WWMN,AC,,150,57.44208662,Waikanae,INUS,WSG00708,1980,{A4331BE6-E320-47D8-BE90-2C96BC0D306C},57.4426217801042
13255459,KWWN001355,KWWN001356,KWWP003577,Wastewater,WWMN,AC,,150,85.5603015,Waikanae,INUS,WSG00883,1980,{A46959CD-B70D-43A8-A252-918E0B20DA9E},85.5606754124015
13255460,KWWN001685,KWWN001689,KWWP003324,Wastewater,WWMN,AC,,150,100.78951027,Waikanae,INUS,WSG00506,1979,{A53F4C7B-EB65-468D-AEA3-3F8EC91D5D91},100.790705176947
13255461,KWWN001701,KWWN001702,KWWP003273,Wastewater,WWMN,AC,,200,51.48694342,Waikanae,INUS,WSG00491,1979,{A597F842-3AB2-4204-9772-E9238713DBDB},51.4877036286525
13255462,KWWN001251,KWWN001252,KWWP003724,Wastewater,WWMN,AC,,100,14.77631794,Waikanae,INUS,WSG01051,1979,{A59DDB13-11FB-4D0F-8BD2-10316391A510},14.7765470936249
13255463,KWWN001255,KWWN001256,KWWP005391,Wastewater,WWMN,EW,,100,40.71964887,Waikanae,INUS,WSG01054,1979,{A683E946-3838-42B7-ACBE-3D7A0A203998},40.719439289037
13255464,KWWN001242,KWWN001243,KWWP003656,Wastewater,WWMN,AC,,250,86.53451735,Waikanae,INUS,WSG00969,1979,{A690D83E-E5A6-4E98-829F-F1C858BD78A3},86.535009106411
13255465,KWWN001214,KWWN005853,KWWP004802,Wastewater,WWMN,PVC,,150,19.40700454,Waikanae,INUS,20120530102500,1989,{A6F30C2F-4B0C-4940-A858-B2F07E8B61AF},19.4074830150742
13255466,KWWN001816,KWWN001817,KWWP003065,Wastewater,WWMN,AC,,150,72.54395649,Waikanae,INUS,WSG00237,1980,{A71063E5-BFB1-44CD-BBC3-A2E20BEE7B14},72.5435569290761
13255467,KWWN001970,KWWN001971,KWWP002999,Wastewater,WWMN,AC,,150,54.51661688,Waikanae,INUS,WSG00170,1980,{A7228E11-7924-4053-A297-C28604C8642A},54.5165734981715
13255468,KWWN001352,KWWN001353,KWWP003574,Wastewater,WWMN,AC,,150,89.58290379,Waikanae,INUS,WSG00880,1980,{A7D01B39-7239-4CB1-B173-1642F267FB6F},89.5830733674873
13255469,KWWN001993,KWWN001994,KWWP002992,Wastewater,WWMN,AC,,150,20.81286495,Waikanae,INUS,WSG00155,1987,{A82B4812-B65A-4106-81A1-8DB69A2F217F},20.8119613686079
13255470,KWWN001800,KWWN001807,KWWP003092,Wastewater,WWMN,AC,,150,58.58462229,Waikanae,INUS,WSG00264,1980,{A8604ADF-D25F-4A80-ABF2-8ECAF7A2DAD2},58.5846754107321
13255471,KWWN001495,KWWN001732,KWWP004043,Wastewater,WWMN,AC,,250,16.90565533,Waikanae,INUS,WSG01294,1980,{A88B951F-5662-4D41-9FF1-5940CE6CCBA3},16.9055456283995
13255472,KWWN001435,KWWN001418,KWWP003627,Wastewater,WWMN,AC,,150,100.5747337,Waikanae,INUS,WSG00939,1980,{A8DAAFD7-C49C-4ED9-AD30-99DC475BEBB8},100.575147073822
13255473,KWWN001434,KWWN001435,KWWP003626,Wastewater,WWMN,AC,,150,102.80385163,Waikanae,INUS,WSG00938,1980,{A9311057-134B-4DF7-B281-A1467B4C7C4D},102.803511194576
13255474,KWWN001979,KWWN001980,KWWP005304,Wastewater,WWMN,AC,,150,24.36351876,Waikanae,INUS,WSG00159,1975,{A99C0BA9-569F-4AA9-8D89-BC1FCCF6457E},24.3636768986672
13255475,KWWN001899,KWWN001900,KWWP005268,Wastewater,WWMN,AC,,150,55.86624739,Waikanae,INUS,WSG00315,1975,{A9E1CAC9-8938-4799-A597-97470A7CDEA2},55.8661179071787
13255476,KWWN001795,KWWN001799,KWWP003082,Wastewater,WWMN,PVC,,150,39.87836817,Waikanae,INUS,WSG00254,1989,{AA01AFD2-927D-4289-88FE-2CB5209D39A4},39.8781745315225
13255477,KWWN001390,KWWN001733,KWWP003594,Wastewater,WWMN,AC,,150,71.73044833,Waikanae,INUS,WSG00904,1984,{AA34CA05-FCE5-43FC-BB3F-AE20AA732072},71.7308952758183
13255478,KWWN001335,KWWN001357,KWWP003579,Wastewater,WWMN,AC,,300,52.2284134,Waikanae,INUS,WSG00885,1980,{AA6B3C93-7549-42F3-B503-3660BE29B110},52.2285202260403
13255479,KWWN001828,KWWN001829,KWWP003106,Wastewater,WWMN,AC,,150,61.35361352,Waikanae,INUS,WSG00279,1980,{AA8C0A05-616F-44E0-A736-7B7CBC0DA16C},61.3544626581893
13255480,KWWN001075,KWWN000546,KWWP004017,Wastewater,WWMN,AC,,150,24.58920803,Waikanae,INUS,WSG01221,1979,{AAB42D92-6D44-40C5-9D0A-6811535546AE},24.5896096148121
13255481,KWWN001340,KWWN001341,KWWP003562,Wastewater,WWMN,AC,,150,79.5985151,Waikanae,INUS,WSG00868,1980,{AB6BCC7B-535C-46F3-8429-8EAE2E394BD5},79.5991333179797
13255482,KWWN001987,KWWN001988,KWWP003146,Wastewater,WWMN,PVC,,150,57.98984639,Waikanae,INUS,WSG00358,1991,{AB6F6F56-D037-4FE9-9C73-A3171ECB461D},57.9901901017731
13255483,KWWN001256,KWWN001257,KWWP003727,Wastewater,WWMN,EW,,100,11.75634904,Waikanae,INUS,WSG01055,1979,{AB7AE8B7-96FC-449C-B4B5-47E329616F72},11.7566193266646
13255484,KWWN001336,KWWN001337,KWWP003558,Wastewater,WWMN,AC,,150,16.19709708,Waikanae,INUS,WSG00864,1980,{AB83B567-F7D2-4214-95AC-32A9C8BE873E},16.1966782397522
