Geo Point;Geo Shape;NUMERO;TYPE;TYPE_RES;DIAMETRE;MATERIAU;LONGUEUR;ZAMONT;ZAVAL
47.43759828, -0.484487645;"{""coordinates"": [[-0.4844413, 47.43763628], [-0.48453399, 47.43756028]], ""type"": ""LineString""}";1578403;C;CANALISATION;200;PVC;10.97;20.34;20.18
47.43756865, -0.48454893499999996;"{""coordinates"": [[-0.48456388, 47.43757702], [-0.48453399, 47.43756028]], ""type"": ""LineString""}";1578404;C;CANALISATION;315;PVC;2.92;0;20.1
47.43755116, -0.48451547500000003;"{""coordinates"": [[-0.48449696, 47.43754204], [-0.48453399, 47.43756028]], ""type"": ""LineString""}";1578405;C;CANALISATION;125;PVC;3.45;0;20.14
47.437653975, -0.484418905;"{""coordinates"": [[-0.48439651, 47.43767167], [-0.4844413, 47.43763628]], ""type"": ""LineString""}";1578406;C;CANALISATION;200;PVC;5.18;22.17;20.34
47.437730020000004, -0.48448726000000003;"{""coordinates"": [[-0.48457801, 47.43778837], [-0.48439651, 47.43767167]], ""type"": ""LineString""}";1578407;C;CANALISATION;150;AC;18.86;22.54;22.17
47.43745928500001, -0.48401278999999997;"{""coordinates"": [[-0.48362907, 47.4372469], [-0.48439651, 47.43767167]], ""type"": ""LineString""}";1578408;C;CANALISATION;150;AC;74.71;22.53;22.17
47.437439354999995, -0.48380346500000004;"{""coordinates"": [[-0.48380794, 47.43743472], [-0.48379899, 47.43744399]], ""type"": ""LineString""}";1578409;C;CANALISATION;150;AC;1.23;22.6;22.31
47.43724001, -0.48344111;"{""coordinates"": [[-0.48379899, 47.43744399], [-0.48308323, 47.43703603]], ""type"": ""LineString""}";1578410;C;CANALISATION;200;BETON;70.51;22.26;0
47.437012120000006, -0.48301776500000004;"{""coordinates"": [[-0.48308323, 47.43703603], [-0.4829523, 47.43698821]], ""type"": ""LineString""}";1578411;C;CANALISATION;200;BETON;11.22;0;21.52
47.43808425, -0.484930855;"{""coordinates"": [[-0.48474092, 47.43797559], [-0.48512079, 47.43819291]], ""type"": ""LineString""}";1578412;C;CANALISATION;300;BETON;37.48;22.27;21.79
47.43832483, -0.48534244500000007;"{""coordinates"": [[-0.48512079, 47.43819291], [-0.4855641, 47.43845675]], ""type"": ""LineString""}";1578413;C;CANALISATION;300;BETON;44.48;21.79;21.56
47.438479615, -0.48552850500000005;"{""coordinates"": [[-0.4855641, 47.43845675], [-0.48549291, 47.43850248]], ""type"": ""LineString""}";1578414;C;CANALISATION;300;BETON;7.4;21.48;0
47.43842779, -0.48560028499999996;"{""coordinates"": [[-0.48563647, 47.43839883], [-0.4855641, 47.43845675]], ""type"": ""LineString""}";1578415;C;CANALISATION;250;BETON;8.44;22.11;21.97
47.438497905000006, -0.48555173499999993;"{""coordinates"": [[-0.48558647, 47.43848416], [-0.485517, 47.43851165]], ""type"": ""LineString""}";1578416;C;CANALISATION;200;PVC;6.06;22.16;21.79
47.438785535, -0.48598984;"{""coordinates"": [[-0.48603601, 47.43874799], [-0.48594367, 47.43882308]], ""type"": ""LineString""}";1578417;C;CANALISATION;250;BETON;10.87;20.61;20.46
47.43891415, -0.48614201;"{""coordinates"": [[-0.48634035, 47.43900522], [-0.48594367, 47.43882308]], ""type"": ""LineString""}";1578418;C;CANALISATION;400;BETON;36.13;20.63;20.46
47.438854545, -0.48587983999999995;"{""coordinates"": [[-0.48594367, 47.43882308], [-0.48581601, 47.43888601]], ""type"": ""LineString""}";1578419;C;CANALISATION;400;BETON;11.91;20.46;20.48
47.438937265, -0.48571234500000005;"{""coordinates"": [[-0.48581601, 47.43888601], [-0.48560868, 47.43898852]], ""type"": ""LineString""}";1578420;C;CANALISATION;400;BETON;19.34;20.48;20.41
47.439029039999994, -0.48648776;"{""coordinates"": [[-0.48663517, 47.43905286], [-0.48634035, 47.43900522]], ""type"": ""LineString""}";1578421;C;CANALISATION;250;BETON;22.85;20.99;20.63
47.43895929, -0.48640481999999996;"{""coordinates"": [[-0.48646929, 47.43891336], [-0.48634035, 47.43900522]], ""type"": ""LineString""}";1578422;C;CANALISATION;250;BETON;14.11;20.66;20.63
47.43932322, -0.48660037;"{""coordinates"": [[-0.48657989, 47.43930637], [-0.48662085, 47.43934007]], ""type"": ""LineString""}";1578423;C;CANALISATION;200;BETON;4.85;21.43;21.32
47.43964597, -0.48537949999999996;"{""coordinates"": [[-0.48539346, 47.43964843], [-0.48536554, 47.43964351]], ""type"": ""LineString""}";1578424;C;CANALISATION;250;PVC;2.17;20.91;0
47.439734895, -0.485544855;"{""coordinates"": [[-0.48553019, 47.43971769], [-0.48555952, 47.4397521]], ""type"": ""LineString""}";1578425;C;CANALISATION;250;PVC;4.42;20.85;0
47.44020884, -0.48494165499999997;"{""coordinates"": [[-0.48491673, 47.44019001], [-0.48496658, 47.44022767]], ""type"": ""LineString""}";1578426;C;CANALISATION;200;PVC;5.62;20.13;19.9
47.440104325, -0.484757555;"{""coordinates"": [[-0.48478073, 47.44011974], [-0.48473438, 47.44008891]], ""type"": ""LineString""}";1578427;C;CANALISATION;200;PVC;4.89;20.06;0
47.440641295, -0.48409776;"{""coordinates"": [[-0.48410473, 47.44064032], [-0.48409079, 47.44064227]], ""type"": ""LineString""}";1578428;C;CANALISATION;250;PVC;1.07;19.36;19.34
47.44113021, -0.4834162799999999;"{""coordinates"": [[-0.48344496, 47.44114762], [-0.4833876, 47.4411128]], ""type"": ""LineString""}";1578429;C;CANALISATION;250;PVC;5.81;19.28;0
47.441241895000005, -0.48362381500000007;"{""coordinates"": [[-0.48358234, 47.44121659], [-0.48366529, 47.4412672]], ""type"": ""LineString""}";1578430;C;CANALISATION;250;PVC;8.41;19.2;0
47.441139055, -0.485252455;"{""coordinates"": [[-0.48525929, 47.44113705], [-0.48524562, 47.44114106]], ""type"": ""LineString""}";1578432;C;CANALISATION;200;PVC;1.12;19.37;19.34
47.44148145, -0.486285965;"{""coordinates"": [[-0.48628985, 47.44148705], [-0.48628208, 47.44147585]], ""type"": ""LineString""}";1578433;C;CANALISATION;200;BETON;1.38;19.31;19.3
47.441143405000005, -0.48699059000000006;"{""coordinates"": [[-0.48698248, 47.44113712], [-0.4869987, 47.44114969]], ""type"": ""LineString""}";1578434;C;CANALISATION;125;PVC;1.85;0;19.32
47.441140775, -0.48699865;"{""coordinates"": [[-0.4869986, 47.44113186], [-0.4869987, 47.44114969]], ""type"": ""LineString""}";1578435;C;CANALISATION;125;PVC;1.98;0;19.32
47.441079895, -0.48727030000000005;"{""coordinates"": [[-0.48751521, 47.44101595], [-0.48702539, 47.44114384]], ""type"": ""LineString""}";1578436;C;CANALISATION;500;BETON;39.59;19.36;19.13
47.44114182, -0.48742891999999993;"{""coordinates"": [[-0.48741056, 47.4411078], [-0.48744728, 47.44117584]], ""type"": ""LineString""}";1578437;C;CANALISATION;250;BETON;8.06;19.76;19.52
47.44118224, -0.487449955;"{""coordinates"": [[-0.48744728, 47.44117584], [-0.48745263, 47.44118864]], ""type"": ""LineString""}";1578438;C;CANALISATION;250;BETON;1.48;19.52;19.53
47.441183465, -0.48747193;"{""coordinates"": [[-0.48749123, 47.44117829], [-0.48745263, 47.44118864]], ""type"": ""LineString""}";1578439;C;CANALISATION;400;BETON;3.13;0;19.53
47.441195955, -0.48745782000000004;"{""coordinates"": [[-0.48746301, 47.44120327], [-0.48745263, 47.44118864]], ""type"": ""LineString""}";1578440;C;CANALISATION;250;BETON;1.8;0;19.63
47.44116584, -0.48750096500000006;"{""coordinates"": [[-0.4875107, 47.44115339], [-0.48749123, 47.44117829]], ""type"": ""LineString""}";1578441;C;CANALISATION;150;AC;3.13;20.09;0
47.441012380000004, -0.48752898;"{""coordinates"": [[-0.48754275, 47.44100881], [-0.48751521, 47.44101595]], ""type"": ""LineString""}";1578442;C;CANALISATION;500;BETON;2.22;19.43;19.36
47.44102297, -0.48755097999999997;"{""coordinates"": [[-0.48755921, 47.44103713], [-0.48754275, 47.44100881]], ""type"": ""LineString""}";1578443;C;CANALISATION;500;BETON;3.38;19.59;19.54
47.440998815, -0.487536915;"{""coordinates"": [[-0.48753108, 47.44098882], [-0.48754275, 47.44100881]], ""type"": ""LineString""}";1578444;C;CANALISATION;300;BETON;2.39;0;19.61
47.440983425, -0.48755156499999996;"{""coordinates"": [[-0.48757205, 47.44097803], [-0.48753108, 47.44098882]], ""type"": ""LineString""}";1578445;C;CANALISATION;200;PVC;3.31;20.41;0
47.441049135, -0.48756862;"{""coordinates"": [[-0.48757803, 47.44106114], [-0.48755921, 47.44103713]], ""type"": ""LineString""}";1578446;C;CANALISATION;250;BETON;3.02;19.47;19.59
47.44109861, -0.48760889499999993;"{""coordinates"": [[-0.48763976, 47.44113608], [-0.48757803, 47.44106114]], ""type"": ""LineString""}";1578447;C;CANALISATION;500;BETON;9.54;19.81;19.67
47.441177825, -0.48766022;"{""coordinates"": [[-0.48768068, 47.44121957], [-0.48763976, 47.44113608]], ""type"": ""LineString""}";1578448;C;CANALISATION;500;BETON;9.78;0;0
47.441132415, -0.48765517999999997;"{""coordinates"": [[-0.4876706, 47.44112875], [-0.48763976, 47.44113608]], ""type"": ""LineString""}";1578449;C;CANALISATION;150;AC;2.46;0;20
47.44199125, -0.4891905199999999;"{""coordinates"": [[-0.48946054, 47.44199943], [-0.4889205, 47.44198307]], ""type"": ""LineString""}";1578450;C;CANALISATION;500;BETON;40.78;20.4;20.27
47.441975740000004, -0.488834015;"{""coordinates"": [[-0.4889205, 47.44198307], [-0.48874753, 47.44196841]], ""type"": ""LineString""}";1578451;C;CANALISATION;500;BETON;13.14;0;0
47.441953909999995, -0.48894254;"{""coordinates"": [[-0.48896458, 47.44192475], [-0.4889205, 47.44198307]], ""type"": ""LineString""}";1578452;C;CANALISATION;500;BETON;7.29;0;20.27
47.44199879, -0.48945645;"{""coordinates"": [[-0.48945236, 47.44199815], [-0.48946054, 47.44199943]], ""type"": ""LineString""}";1578453;C;CANALISATION;250;PVC;0.62;21.38;21.33
47.43940236, -0.48783845000000003;"{""coordinates"": [[-0.48790407, 47.43958113], [-0.48777283, 47.43922359]], ""type"": ""LineString""}";1578461;C;CANALISATION;300;BETON;40.97;21.39;20.79
47.43914002500001, -0.48774326;"{""coordinates"": [[-0.48777283, 47.43922359], [-0.48771369, 47.43905646]], ""type"": ""LineString""}";1578463;C;CANALISATION;400;BETON;19.1;20.79;20.65
47.439248335, -0.48773763;"{""coordinates"": [[-0.48770243, 47.43927308], [-0.48777283, 47.43922359]], ""type"": ""LineString""}";1578464;C;CANALISATION;250;BETON;7.65;20.84;20.79
47.439221165, -0.48778594500000005;"{""coordinates"": [[-0.48779906, 47.43921874], [-0.48777283, 47.43922359]], ""type"": ""LineString""}";1578465;C;CANALISATION;125;PVC;2.05;0;20.88
47.43927097499999, -0.487690015;"{""coordinates"": [[-0.4876776, 47.43926887], [-0.48770243, 47.43927308]], ""type"": ""LineString""}";1578466;C;CANALISATION;125;PVC;1.93;0;21.02
47.43902138000001, -0.4876767450000001;"{""coordinates"": [[-0.48771369, 47.43905646], [-0.4876398, 47.4389863]], ""type"": ""LineString""}";1578467;C;CANALISATION;400;BETON;9.59;20.65;20.66
47.439052375, -0.487729675;"{""coordinates"": [[-0.48774566, 47.43904829], [-0.48771369, 47.43905646]], ""type"": ""LineString""}";1578468;C;CANALISATION;200;BETON;2.57;0;20.65
47.438947819999996, -0.487599255;"{""coordinates"": [[-0.4876398, 47.4389863], [-0.48755871, 47.43890934]], ""type"": ""LineString""}";1578469;C;CANALISATION;400;BETON;10.52;20.66;20.64
47.43903492, -0.4876205;"{""coordinates"": [[-0.4876012, 47.43908354], [-0.4876398, 47.4389863]], ""type"": ""LineString""}";1578470;C;CANALISATION;250;BETON;11.19;20.76;20.73
47.439096774999996, -0.4875953;"{""coordinates"": [[-0.4875894, 47.43911001], [-0.4876012, 47.43908354]], ""type"": ""LineString""}";1578471;C;CANALISATION;150;AC;3.08;0;20.76
47.438864965, -0.48751206500000005;"{""coordinates"": [[-0.48755871, 47.43890934], [-0.48746542, 47.43882059]], ""type"": ""LineString""}";1578472;C;CANALISATION;400;BETON;12.12;20.64;20.57
47.4389302, -0.48751801;"{""coordinates"": [[-0.48747731, 47.43895106], [-0.48755871, 47.43890934]], ""type"": ""LineString""}";1578473;C;CANALISATION;200;BETON;7.69;20.78;20.77
47.43994555500001, -0.4895988;"{""coordinates"": [[-0.48957196, 47.43994002], [-0.48962564, 47.43995109]], ""type"": ""LineString""}";1578489;C;CANALISATION;200;BETON;4.23;21.97;0
47.43916339, -0.48997527500000004;"{""coordinates"": [[-0.48995259, 47.43914832], [-0.48999796, 47.43917846]], ""type"": ""LineString""}";1578490;C;CANALISATION;200;PVC;4.79;21.27;21.14
47.43914635, -0.489938855;"{""coordinates"": [[-0.48992512, 47.43914438], [-0.48995259, 47.43914832]], ""type"": ""LineString""}";1578491;C;CANALISATION;100;PVC;2.12;0;21.27
47.43914249499999, -0.48994119;"{""coordinates"": [[-0.48992979, 47.43913667], [-0.48995259, 47.43914832]], ""type"": ""LineString""}";1578492;C;CANALISATION;100;PVC;2.15;0;21.27
47.439138105, -0.489947935;"{""coordinates"": [[-0.48994328, 47.43912789], [-0.48995259, 47.43914832]], ""type"": ""LineString""}";1578493;C;CANALISATION;100;PVC;2.38;0;21.27
47.43908139, -0.49024234000000005;"{""coordinates"": [[-0.49024522, 47.43910399], [-0.49023946, 47.43905879]], ""type"": ""LineString""}";1578494;C;CANALISATION;400;BETON;5.04;20.92;20.86
47.439057575, -0.49020667000000007;"{""coordinates"": [[-0.49023946, 47.43905879], [-0.49017388, 47.43905636]], ""type"": ""LineString""}";1578495;C;CANALISATION;400;PVC;4.96;0;20.86
47.438846065, -0.49028434;"{""coordinates"": [[-0.49023946, 47.43905879], [-0.49032922, 47.43863334]], ""type"": ""LineString""}";1578496;C;CANALISATION;400;PVC;47.78;20.86;20.61
47.43902941, -0.4902209400000001;"{""coordinates"": [[-0.49020242, 47.43900003], [-0.49023946, 47.43905879]], ""type"": ""LineString""}";1578497;C;CANALISATION;125;PVC;7.11;0;21.02
47.440316565, -0.489421515;"{""coordinates"": [[-0.48932628, 47.44046283], [-0.48951675, 47.4401703]], ""type"": ""LineString""}";1578502;C;CANALISATION;200;PVC;35.55;23.01;22.42
47.440110035000004, -0.48954743;"{""coordinates"": [[-0.48951675, 47.4401703], [-0.48957811, 47.44004977]], ""type"": ""LineString""}";1578504;C;CANALISATION;200;PVC;14.18;22.17;21.83
47.44017537499999, -0.48947548;"{""coordinates"": [[-0.48943421, 47.44018045], [-0.48951675, 47.4401703]], ""type"": ""LineString""}";1578505;C;CANALISATION;150;AC;6.33;0;22.4
47.4401643, -0.489535;"{""coordinates"": [[-0.48955325, 47.4401583], [-0.48951675, 47.4401703]], ""type"": ""LineString""}";1578506;C;CANALISATION;100;PVC;3.07;0;22.43
47.440173765, -0.48953316999999996;"{""coordinates"": [[-0.48954959, 47.44017723], [-0.48951675, 47.4401703]], ""type"": ""LineString""}";1578507;C;CANALISATION;100;PVC;2.59;0;22.48
47.440181714999994, -0.48952632500000004;"{""coordinates"": [[-0.4895359, 47.44019313], [-0.48951675, 47.4401703]], ""type"": ""LineString""}";1578508;C;CANALISATION;100;PVC;2.92;0;22.35
47.439832085000006, -0.48968285;"{""coordinates"": [[-0.48957811, 47.44004977], [-0.48978759, 47.4396144]], ""type"": ""LineString""}";1578509;C;CANALISATION;400;BETON;50.92;21.83;21.35
47.440037105, -0.489547415;"{""coordinates"": [[-0.48951672, 47.44002444], [-0.48957811, 47.44004977]], ""type"": ""LineString""}";1578510;C;CANALISATION;200;PVC;5.42;22.05;21.83
47.44001388, -0.48952339500000003;"{""coordinates"": [[-0.48953007, 47.44000332], [-0.48951672, 47.44002444]], ""type"": ""LineString""}";1578511;C;CANALISATION;100;PVC;2.55;0;22.13
47.440037860000004, -0.48950758499999997;"{""coordinates"": [[-0.48949845, 47.44005128], [-0.48951672, 47.44002444]], ""type"": ""LineString""}";1578512;C;CANALISATION;100;PVC;3.29;0;22.13
47.43924191, -0.4899660350000001;"{""coordinates"": [[-0.48994449, 47.43928569], [-0.48998758, 47.43919813]], ""type"": ""LineString""}";1578514;C;CANALISATION;400;BETON;10.27;21.02;20.95
47.439191115, -0.4899963400000001;"{""coordinates"": [[-0.48998758, 47.43919813], [-0.4900051, 47.4391841]], ""type"": ""LineString""}";1578516;C;CANALISATION;400;BETON;2.04;20.95;0
47.43909301, -0.49032982999999997;"{""coordinates"": [[-0.49040975, 47.43907326], [-0.49024991, 47.43911276]], ""type"": ""LineString""}";1578517;C;CANALISATION;400;BETON;12.83;21.12;20.99
47.439108375, -0.49024756500000005;"{""coordinates"": [[-0.49024991, 47.43911276], [-0.49024522, 47.43910399]], ""type"": ""LineString""}";1578518;C;CANALISATION;400;BETON;1.04;20.99;20.92
47.43907934, -0.49056310000000003;"{""coordinates"": [[-0.49071645, 47.43908542], [-0.49040975, 47.43907326]], ""type"": ""LineString""}";1578519;C;CANALISATION;250;BETON;23.18;21.23;21.12
47.43908828, -0.490821215;"{""coordinates"": [[-0.49092598, 47.43909114], [-0.49071645, 47.43908542]], ""type"": ""LineString""}";1578520;C;CANALISATION;200;BETON;15.81;21.42;21.23
47.439080049999994, -0.4907153;"{""coordinates"": [[-0.49071415, 47.43907468], [-0.49071645, 47.43908542]], ""type"": ""LineString""}";1578521;C;CANALISATION;200;PVC;1.21;21.55;21.53
47.43813254, -0.5097588399999999;"{""coordinates"": [[-0.5097259, 47.43814016], [-0.50979178, 47.43812492]], ""type"": ""LineString""}";1578522;C;CANALISATION;400;BETON;5.24;23.6;0
47.4325557, -0.4842518249999999;"{""coordinates"": [[-0.48425081, 47.43255537], [-0.48425284, 47.43255603]], ""type"": ""LineString""}";1578524;C;CANALISATION;100;PVC;0.17;19.39;0
47.43995134, -0.49883811;"{""coordinates"": [[-0.49904317, 47.44019336], [-0.49863305, 47.43970932]], ""type"": ""LineString""}";1578526;C;CANALISATION;400;BETON;62.07;21.45;21.18
47.440206545, -0.499049215;"{""coordinates"": [[-0.49905526, 47.44021973], [-0.49904317, 47.44019336]], ""type"": ""LineString""}";1578527;C;CANALISATION;200;PVC;3.07;22.52;22.03
47.4402372, -0.49908501;"{""coordinates"": [[-0.49912685, 47.44028104], [-0.49904317, 47.44019336]], ""type"": ""LineString""}";1578528;C;CANALISATION;150;AC;11.62;0;21.45
47.440170269999996, -0.49910389;"{""coordinates"": [[-0.49916461, 47.44014718], [-0.49904317, 47.44019336]], ""type"": ""LineString""}";1578529;C;CANALISATION;150;AC;10.5;0;21.45
47.440219655, -0.49913653999999996;"{""coordinates"": [[-0.49922991, 47.44024595], [-0.49904317, 47.44019336]], ""type"": ""LineString""}";1578530;C;CANALISATION;150;AC;15.26;0;21.45
47.439973665, -0.49883658999999997;"{""coordinates"": [[-0.49882183, 47.43998028], [-0.49885135, 47.43996705]], ""type"": ""LineString""}";1578531;C;CANALISATION;200;PVC;2.67;22.29;0
47.439415345, -0.49858535000000004;"{""coordinates"": [[-0.49863305, 47.43970932], [-0.49853765, 47.43912137]], ""type"": ""LineString""}";1578532;C;CANALISATION;400;BETON;65.76;21.18;20.57
47.439436415, -0.498629675;"{""coordinates"": [[-0.49863744, 47.43943744], [-0.49862191, 47.43943539]], ""type"": ""LineString""}";1578533;C;CANALISATION;200;PVC;1.2;21.86;21.58
47.43943393, -0.49860482500000003;"{""coordinates"": [[-0.49862191, 47.43943539], [-0.49858774, 47.43943247]], ""type"": ""LineString""}";1578534;C;CANALISATION;200;PVC;2.6;21.58;0
47.438859135, -0.49841129;"{""coordinates"": [[-0.49853765, 47.43912137], [-0.49828493, 47.4385969]], ""type"": ""LineString""}";1578535;C;CANALISATION;500;BETON;61.34;20.57;20.34
47.43914017, -0.49852933499999996;"{""coordinates"": [[-0.49852102, 47.43915897], [-0.49853765, 47.43912137]], ""type"": ""LineString""}";1578536;C;CANALISATION;150;AC;4.37;21.86;21.6
47.439048529999994, -0.498580635;"{""coordinates"": [[-0.49856448, 47.43905312], [-0.49859679, 47.43904394]], ""type"": ""LineString""}";1578537;C;CANALISATION;150;AC;2.64;21.77;0
47.438550565, -0.498221365;"{""coordinates"": [[-0.49828493, 47.4385969], [-0.4981578, 47.43850423]], ""type"": ""LineString""}";1578538;C;CANALISATION;500;BETON;14.08;20.34;20.32
47.438591499999994, -0.4982938;"{""coordinates"": [[-0.49830267, 47.4385861], [-0.49828493, 47.4385969]], ""type"": ""LineString""}";1578539;C;CANALISATION;200;PVC;1.79;21.34;21.1
47.438579925, -0.498307305;"{""coordinates"": [[-0.49831194, 47.43857375], [-0.49830267, 47.4385861]], ""type"": ""LineString""}";1578540;C;CANALISATION;125;PVC;1.54;0;21.34
47.43861304, -0.4983256099999999;"{""coordinates"": [[-0.49834489, 47.43864487], [-0.49830633, 47.43858121]], ""type"": ""LineString""}";1578541;C;CANALISATION;50;PVC;7.65;21.76;0
47.43865413500001, -0.4978329099999999;"{""coordinates"": [[-0.4981578, 47.43850423], [-0.49750802, 47.43880404]], ""type"": ""LineString""}";1578542;C;CANALISATION;500;BETON;59.27;20.32;19.9
