Geo Point;Geo Shape;GID;DIAMETRE;MATERIAU;DATEPOSE;RADIER;ZSURF;EXPLOIT;NUMERO
47.4749666702, -0.5867901738;"{""coordinates"": [-0.5867901738, 47.4749666702, 0], ""type"": ""Point""}";16901;1000;BETON;1950-01-01;41.36;42.91;ANGERS LOIRE METROPOLE;51733
47.4743191894, -0.6973170088;"{""coordinates"": [-0.6973170088, 47.4743191894, 0], ""type"": ""Point""}";17303;1000;BETON;2008-01-01;66.71;70.18;ANGERS LOIRE METROPOLE;52172
47.4641063649, -0.564049555;"{""coordinates"": [-0.564049555, 47.4641063649], ""type"": ""Point""}";17315;1000;BETON;2015-03-01;27.71;29.36;ANGERS LOIRE METROPOLE;52185
47.4458420857, -0.5265350912;"{""coordinates"": [-0.5265350912, 47.4458420857, 0], ""type"": ""Point""}";15397;1000;BETON;1988-10-01;27.2;28.04;ANGERS LOIRE METROPOLE;50126
47.4517778375, -0.5333123797;"{""coordinates"": [-0.5333123797, 47.4517778375, 0], ""type"": ""Point""}";15398;1000;BETON;1989-01-01;34.49;35.98;ANGERS LOIRE METROPOLE;50127
47.4728967512, -0.5176165254;"{""coordinates"": [-0.5176165254, 47.4728967512], ""type"": ""Point""}";14628;1000;BETON;1950-01-01;0;0;ANGERS LOIRE METROPOLE;49291
47.5056770687, -0.5865497292;"{""coordinates"": [-0.5865497292, 47.5056770687], ""type"": ""Point""}";14629;1000;BETON;2010-12-01;47.38;48.94;ANGERS LOIRE METROPOLE;49292
47.4992363744, -0.4231962124;"{""coordinates"": [-0.4231962124, 47.4992363744, 0], ""type"": ""Point""}";15030;1000;BETON;1993-12-01;33.69;35.59;ANGERS LOIRE METROPOLE;49727
47.4868762582, -0.584665433;"{""coordinates"": [-0.584665433, 47.4868762582], ""type"": ""Point""}";13980;1000;BETON;1979-01-01;47.24;48.73;ANGERS LOIRE METROPOLE;48588
47.4582289775, -0.5295841038;"{""coordinates"": [-0.5295841038, 47.4582289775], ""type"": ""Point""}";13982;1000;BETON;1984-09-01;37.15;38.47;ANGERS LOIRE METROPOLE;48591
47.5132490008, -0.6082175641;"{""coordinates"": [-0.6082175641, 47.5132490008, 0], ""type"": ""Point""}";14381;1000;BETON;1998-01-01;45.05;47.94;ANGERS LOIRE METROPOLE;49023
47.462509458, -0.4825483194;"{""coordinates"": [-0.4825483194, 47.462509458], ""type"": ""Point""}";14397;1000;BETON;1988-06-01;34.84;36.56;ANGERS LOIRE METROPOLE;49042
47.4730277315, -0.538398405;"{""coordinates"": [-0.538398405, 47.4730277315], ""type"": ""Point""}";14410;1000;BETON;1969-11-01;0;0;ANGERS LOIRE METROPOLE;49056
47.3818151501, -0.6558957649;"{""coordinates"": [-0.6558957649, 47.3818151501, 0], ""type"": ""Point""}";14412;1000;BETON;1980-01-01;0;0;ANGERS LOIRE METROPOLE;49058
47.4629348876, -0.6178533604;"{""coordinates"": [-0.6178533604, 47.4629348876, 0], ""type"": ""Point""}";14414;1000;BETON;1950-01-01;55.44;59.16;ANGERS LOIRE METROPOLE;49061
47.4817045261, -0.5659106516;"{""coordinates"": [-0.5659106516, 47.4817045261], ""type"": ""Point""}";14907;1000;BETON;1994-11-01;41.65;43.58;ANGERS LOIRE METROPOLE;49600
47.3990553429, -0.5409614882;"{""coordinates"": [-0.5409614882, 47.3990553429], ""type"": ""Point""}";14908;1000;BETON;1976-01-01;46.65;48.78;ANGERS LOIRE METROPOLE;49601
47.4665224705, -0.5228525277;"{""coordinates"": [-0.5228525277, 47.4665224705, 0], ""type"": ""Point""}";14914;1000;BETON;1994-01-01;36.06;38.41;ANGERS LOIRE METROPOLE;49607
47.4838077797, -0.5318434637;"{""coordinates"": [-0.5318434637, 47.4838077797, 0], ""type"": ""Point""}";20268;1000;BETON;1950-01-01;32.39;33.87;ANGERS LOIRE METROPOLE;55377
47.4217618945, -0.5555977902;"{""coordinates"": [-0.5555977902, 47.4217618945], ""type"": ""Point""}";20272;1000;BETON;1975-10-01;18.34;19.72;ANGERS LOIRE METROPOLE;55382
47.5680448743, -0.5951324379;"{""coordinates"": [-0.5951324379, 47.5680448743], ""type"": ""Point""}";20274;1000;BETON;1973-01-01;42.05;43.74;ANGERS LOIRE METROPOLE;55385
47.4700651916, -0.5675825282;"{""coordinates"": [-0.5675825282, 47.4700651916], ""type"": ""Point""}";20276;1000;BETON;1995-01-01;17.17;21.64;ANGERS LOIRE METROPOLE;55387
47.4758091059, -0.6343189769;"{""coordinates"": [-0.6343189769, 47.4758091059], ""type"": ""Point""}";20277;1000;BETON;1987-01-01;58.56;61.34;ANGERS LOIRE METROPOLE;55388
47.4587251747, -0.6175606589;"{""coordinates"": [-0.6175606589, 47.4587251747], ""type"": ""Point""}";20278;1000;BETON;1997-01-01;52.5;56.36;ANGERS LOIRE METROPOLE;55389
47.4809555253, -0.6328895407;"{""coordinates"": [-0.6328895407, 47.4809555253], ""type"": ""Point""}";13611;1000;BETON;2003-11-01;52.94;54.7;ANGERS LOIRE METROPOLE;48185
47.5369951564, -0.6196614127;"{""coordinates"": [-0.6196614127, 47.5369951564], ""type"": ""Point""}";14198;1000;BETON;1988-01-01;46.83;48.59;ANGERS LOIRE METROPOLE;48828
47.4730298687, -0.5548412195;"{""coordinates"": [-0.5548412195, 47.4730298687], ""type"": ""Point""}";21142;1000;BETON;1970-02-01;18.82;20.22;ANGERS LOIRE METROPOLE;56317
47.4962140368, -0.5168002589;"{""coordinates"": [-0.5168002589, 47.4962140368, 0], ""type"": ""Point""}";13647;1000;BETON;1989-01-01;41.69;44.49;ANGERS LOIRE METROPOLE;48226
47.496904835, -0.5146517709;"{""coordinates"": [-0.5146517709, 47.496904835], ""type"": ""Point""}";13648;1000;BETON;1984-01-01;38.34;42.9;ANGERS LOIRE METROPOLE;48227
47.4821870209, -0.6853649136;"{""coordinates"": [-0.6853649136, 47.4821870209], ""type"": ""Point""}";15254;1000;BETON;2001-03-01;55.85;57.14;ANGERS LOIRE METROPOLE;49973
47.4868181893, -0.5156086551;"{""coordinates"": [-0.5156086551, 47.4868181893, 0], ""type"": ""Point""}";15262;1000;BETON;1972-06-01;43.95;45.74;ANGERS LOIRE METROPOLE;49981
47.4923741268, -0.5516368209;"{""coordinates"": [-0.5516368209, 47.4923741268], ""type"": ""Point""}";14725;1000;BETON;2012-06-01;40.26;42.19;ANGERS LOIRE METROPOLE;49399
47.4405391337, -0.4894441008;"{""coordinates"": [-0.4894441008, 47.4405391337], ""type"": ""Point""}";14730;1000;BETON;1950-01-01;0;23.7;ANGERS LOIRE METROPOLE;49404
47.4765656307, -0.4981512357;"{""coordinates"": [-0.4981512357, 47.4765656307], ""type"": ""Point""}";15290;1000;BETON;1972-01-01;35.86;38.96;ANGERS LOIRE METROPOLE;50012
47.4762960352, -0.6260285392;"{""coordinates"": [-0.6260285392, 47.4762960352], ""type"": ""Point""}";15293;1000;BETON;1980-01-01;45.69;48.14;ANGERS LOIRE METROPOLE;50015
47.4828814758, -0.542096946;"{""coordinates"": [-0.542096946, 47.4828814758, 0], ""type"": ""Point""}";21478;1000;BETON;1950-01-01;0;0;ANGERS LOIRE METROPOLE;56685
47.4994698945, -0.587254969;"{""coordinates"": [-0.587254969, 47.4994698945, 0], ""type"": ""Point""}";20685;1000;BETON;1950-01-01;46.56;0;ANGERS LOIRE METROPOLE;55829
47.4767443741, -0.5745748421;"{""coordinates"": [-0.5745748421, 47.4767443741, 0], ""type"": ""Point""}";14517;1000;BETON;1950-01-01;0;0;ANGERS LOIRE METROPOLE;49171
47.498094093, -0.5124691357;"{""coordinates"": [-0.5124691357, 47.498094093], ""type"": ""Point""}";14840;1000;BETON;2003-09-01;39.64;43.02;ANGERS LOIRE METROPOLE;49525
47.5230034437, -0.6035049433;"{""coordinates"": [-0.6035049433, 47.5230034437], ""type"": ""Point""}";14843;1000;BETON;1981-01-01;43.23;45.01;ANGERS LOIRE METROPOLE;49528
47.469099421, -0.5618921584;"{""coordinates"": [-0.5618921584, 47.469099421], ""type"": ""Point""}";13515;1000;BETON;1976-10-01;29.93;31.51;ANGERS LOIRE METROPOLE;48082
47.4783516607, -0.678819978;"{""coordinates"": [-0.678819978, 47.4783516607, 0], ""type"": ""Point""}";21543;1000;BETON;2001-06-01;58.91;62.79;ANGERS LOIRE METROPOLE;56757
47.4540544244, -0.5631940417;"{""coordinates"": [-0.5631940417, 47.4540544244, 0], ""type"": ""Point""}";21544;1000;BETON;1990-06-01;33.16;34.83;ANGERS LOIRE METROPOLE;56758
47.3804441424, -0.658662794;"{""coordinates"": [-0.658662794, 47.3804441424], ""type"": ""Point""}";14943;1000;BETON;1980-01-01;0;17.25;ANGERS LOIRE METROPOLE;49639
47.5707775142, -0.4146912557;"{""coordinates"": [-0.4146912557, 47.5707775142], ""type"": ""Point""}";14946;1000;BETON;1991-01-01;0;30.73;ANGERS LOIRE METROPOLE;49642
47.4818097685, -0.5427940577;"{""coordinates"": [-0.5427940577, 47.4818097685, 0], ""type"": ""Point""}";13784;1000;BETON;1950-01-01;0;0;ANGERS LOIRE METROPOLE;48375
47.4360541398, -0.5047395568;"{""coordinates"": [-0.5047395568, 47.4360541398, 21.78], ""type"": ""Point""}";13789;1000;BETON;1950-01-01;20.57;21.78;ANGERS LOIRE METROPOLE;48380
47.4961714829, -0.5824146278;"{""coordinates"": [-0.5824146278, 47.4961714829, 0], ""type"": ""Point""}";13796;1000;BETON;2004-11-01;52.6;54.65;ANGERS LOIRE METROPOLE;48387
47.4592317316, -0.6662621478;"{""coordinates"": [-0.6662621478, 47.4592317316], ""type"": ""Point""}";14734;1000;BETON;1991-08-01;73.13;74.33;ANGERS LOIRE METROPOLE;49408
47.4590408573, -0.5637403198;"{""coordinates"": [-0.5637403198, 47.4590408573], ""type"": ""Point""}";14735;1000;BETON;1950-01-01;0;0;ANGERS LOIRE METROPOLE;49409
47.4867814985, -0.4993213208;"{""coordinates"": [-0.4993213208, 47.4867814985, 0], ""type"": ""Point""}";14737;1000;BETON;2002-05-01;33.08;34.65;ANGERS LOIRE METROPOLE;49411
47.4877377591, -0.5513522766;"{""coordinates"": [-0.5513522766, 47.4877377591, 0], ""type"": ""Point""}";15016;1000;BETON;1971-01-01;0;0;ANGERS LOIRE METROPOLE;49713
47.4903289224, -0.5505625807;"{""coordinates"": [-0.5505625807, 47.4903289224, 0], ""type"": ""Point""}";15018;1000;BETON;1984-02-01;41.48;42.78;ANGERS LOIRE METROPOLE;49715
47.4612678256, -0.5289604343;"{""coordinates"": [-0.5289604343, 47.4612678256], ""type"": ""Point""}";21933;1000;BETON;1996-07-01;37.54;39.18;ANGERS LOIRE METROPOLE;57170
47.4843634434, -0.565526252;"{""coordinates"": [-0.565526252, 47.4843634434, 0], ""type"": ""Point""}";21489;1000;BETON;1979-01-01;42.07;44.18;ANGERS LOIRE METROPOLE;56698
47.4552639818, -0.5215497285;"{""coordinates"": [-0.5215497285, 47.4552639818], ""type"": ""Point""}";13710;1000;BETON;1974-02-01;38.76;40.88;ANGERS LOIRE METROPOLE;48296
47.4697477173, -0.6283945505;"{""coordinates"": [-0.6283945505, 47.4697477173], ""type"": ""Point""}";13712;1000;BETON;1978-01-01;66.73;68.55;ANGERS LOIRE METROPOLE;48298
47.4536105984, -0.5088300803;"{""coordinates"": [-0.5088300803, 47.4536105984, 0], ""type"": ""Point""}";13716;1000;BETON;1969-01-01;0;0;ANGERS LOIRE METROPOLE;48302
47.5747188365, -0.4791593387;"{""coordinates"": [-0.4791593387, 47.5747188365], ""type"": ""Point""}";13725;1000;BETON;2000-03-01;46.15;48.92;ANGERS LOIRE METROPOLE;48311
47.4404848245, -0.4945562919;"{""coordinates"": [-0.4945562919, 47.4404848245, 0], ""type"": ""Point""}";21965;1000;BETON;2001-07-01;20.58;22.4;ANGERS LOIRE METROPOLE;57203
47.5248431714, -0.5249587941;"{""coordinates"": [-0.5249587941, 47.5248431714, 0], ""type"": ""Point""}";13519;1000;BETON;1999-09-01;20.88;23.64;ANGERS LOIRE METROPOLE;48086
47.5113063642, -0.587044409;"{""coordinates"": [-0.587044409, 47.5113063642], ""type"": ""Point""}";13527;1000;BETON;1987-01-01;42.73;45.15;ANGERS LOIRE METROPOLE;48094
47.4520865266, -0.5297831367;"{""coordinates"": [-0.5297831367, 47.4520865266, 0], ""type"": ""Point""}";14540;1000;BETON;1986-06-01;36.63;38.09;ANGERS LOIRE METROPOLE;49195
47.5265437454, -0.442908923;"{""coordinates"": [-0.442908923, 47.5265437454], ""type"": ""Point""}";14157;1000;BETON;1986-07-01;35.75;0;ANGERS LOIRE METROPOLE;48784
47.526231376, -0.4430130603;"{""coordinates"": [-0.4430130603, 47.526231376], ""type"": ""Point""}";14158;1000;BETON;1994-10-01;39.62;41.16;ANGERS LOIRE METROPOLE;48785
47.4516781195, -0.5448099442;"{""coordinates"": [-0.5448099442, 47.4516781195, 0], ""type"": ""Point""}";14162;1000;BETON;1990-01-01;32.23;34.62;ANGERS LOIRE METROPOLE;48789
47.463300087, -0.5554513591;"{""coordinates"": [-0.5554513591, 47.463300087, 0], ""type"": ""Point""}";14560;1000;BETON;1968-01-01;0;44.7;ANGERS LOIRE METROPOLE;49218
47.4766317504, -0.6019417821;"{""coordinates"": [-0.6019417821, 47.4766317504], ""type"": ""Point""}";13803;1000;BETON;1950-01-01;0;0;ANGERS LOIRE METROPOLE;48394
47.4700847022, -0.5505337645;"{""coordinates"": [-0.5505337645, 47.4700847022, 0], ""type"": ""Point""}";14587;1000;BETON;1972-09-01;41.48;43.19;ANGERS LOIRE METROPOLE;49247
47.4656025941, -0.5277275864;"{""coordinates"": [-0.5277275864, 47.4656025941], ""type"": ""Point""}";14593;1000;BETON;1966-01-01;0;0;PRIVEE;49254
47.4594771709, -0.541773314;"{""coordinates"": [-0.541773314, 47.4594771709, 0], ""type"": ""Point""}";21945;1000;BETON;2003-07-01;38.08;40.56;ANGERS LOIRE METROPOLE;57182
47.4633172171, -0.5957661167;"{""coordinates"": [-0.5957661167, 47.4633172171, 0], ""type"": ""Point""}";15046;1000;BETON;1979-01-01;18.44;19.19;ANGERS LOIRE METROPOLE;49746
47.5234913906, -0.602207862;"{""coordinates"": [-0.602207862, 47.5234913906], ""type"": ""Point""}";15047;1000;BETON;1981-01-01;42.12;43.84;ANGERS LOIRE METROPOLE;49747
47.46389443, -0.5319124443;"{""coordinates"": [-0.5319124443, 47.46389443], ""type"": ""Point""}";15049;1000;BETON;1982-12-01;37.27;39.75;ANGERS LOIRE METROPOLE;49749
47.4484324864, -0.6007617934;"{""coordinates"": [-0.6007617934, 47.4484324864], ""type"": ""Point""}";21971;1000;BETON;1970-01-01;0;0;ANGERS LOIRE METROPOLE;57211
47.4369545333, -0.5127698974;"{""coordinates"": [-0.5127698974, 47.4369545333], ""type"": ""Point""}";13732;1000;BETON;1950-01-01;18.67;20.06;ANGERS LOIRE METROPOLE;48318
47.466697147, -0.6998104241;"{""coordinates"": [-0.6998104241, 47.466697147], ""type"": ""Point""}";13740;1000;BETON;2008-01-01;75.61;0;ANGERS LOIRE METROPOLE;48327
47.5277411484, -0.7480309764;"{""coordinates"": [-0.7480309764, 47.5277411484, 0], ""type"": ""Point""}";13745;1000;BETON;1999-07-01;61.96;63.36;ANGERS LOIRE METROPOLE;48332
47.4939312744, -0.5881773037;"{""coordinates"": [-0.5881773037, 47.4939312744], ""type"": ""Point""}";13747;1000;BETON;1976-01-01;46.39;47.64;ANGERS LOIRE METROPOLE;48334
47.4617326804, -0.6656282147;"{""coordinates"": [-0.6656282147, 47.4617326804], ""type"": ""Point""}";13750;1000;BETON;1995-04-01;67;0;ANGERS LOIRE METROPOLE;48337
47.5155864062, -0.67195299;"{""coordinates"": [-0.67195299, 47.5155864062], ""type"": ""Point""}";21871;1000;BETON;1997-01-01;0;0;ANGERS LOIRE METROPOLE;57104
47.4571655131, -0.6650650095;"{""coordinates"": [-0.6650650095, 47.4571655131], ""type"": ""Point""}";21883;1000;BETON;1986-01-01;72.67;74.19;ANGERS LOIRE METROPOLE;57118
47.5124044626, -0.5889860807;"{""coordinates"": [-0.5889860807, 47.5124044626, 0], ""type"": ""Point""}";14180;1000;BETON;1984-01-01;42.92;43.65;ANGERS LOIRE METROPOLE;48810
47.4334669741, -0.4942113955;"{""coordinates"": [-0.4942113955, 47.4334669741, 20.09], ""type"": ""Point""}";14183;1000;BETON;1990-10-01;0;0;Inconnu;48813
47.4391660156, -0.4912993094;"{""coordinates"": [-0.4912993094, 47.4391660156, 0], ""type"": ""Point""}";21900;1000;BETON;1973-01-01;20.82;22.35;ANGERS LOIRE METROPOLE;57136
47.5031868575, -0.5942189779;"{""coordinates"": [-0.5942189779, 47.5031868575, 0], ""type"": ""Point""}";21909;1000;BETON;1970-01-01;0;0;ANGERS LOIRE METROPOLE;57145
47.4852517599, -0.5323937111;"{""coordinates"": [-0.5323937111, 47.4852517599], ""type"": ""Point""}";21912;1000;BETON;1950-01-01;30.56;33.86;ANGERS LOIRE METROPOLE;57148
47.4504747911, -0.500755999;"{""coordinates"": [-0.500755999, 47.4504747911, 0], ""type"": ""Point""}";14605;1000;BETON;1950-01-01;0;0;ANGERS LOIRE METROPOLE;49266
47.4574134887, -0.5643829256;"{""coordinates"": [-0.5643829256, 47.4574134887, 0], ""type"": ""Point""}";14611;1000;BETON;1967-11-01;40.11;41.6;ANGERS LOIRE METROPOLE;49274
47.4617183555, -0.5588223546;"{""coordinates"": [-0.5588223546, 47.4617183555, 0], ""type"": ""Point""}";14614;1000;BETON;2000-09-01;41.92;43.94;ANGERS LOIRE METROPOLE;49277
47.4666967318, -0.5540506399;"{""coordinates"": [-0.5540506399, 47.4666967318, 0], ""type"": ""Point""}";13649;1000;BETON;1966-01-01;43.38;44.98;ANGERS LOIRE METROPOLE;48228
47.4421749845, -0.5387796916;"{""coordinates"": [-0.5387796916, 47.4421749845], ""type"": ""Point""}";13654;900;PRV;1974-01-01;25.09;31.67;ANGERS LOIRE METROPOLE;48233
47.464266113, -0.5352749305;"{""coordinates"": [-0.5352749305, 47.464266113, 0], ""type"": ""Point""}";14101;1000;BETON;1982-10-01;39.85;41.42;ANGERS LOIRE METROPOLE;48725
47.4079127857, -0.6243861744;"{""coordinates"": [-0.6243861744, 47.4079127857, 0], ""type"": ""Point""}";14103;1000;BETON;1984-01-01;34.51;36.51;ANGERS LOIRE METROPOLE;48727
47.508320906, -0.5958280137;"{""coordinates"": [-0.5958280137, 47.508320906], ""type"": ""Point""}";14107;1000;BETON;2013-03-01;47.31;49.1;ANGERS LOIRE METROPOLE;48731
47.4757693167, -0.6020397055;"{""coordinates"": [-0.6020397055, 47.4757693167, 0], ""type"": ""Point""}";14108;1000;BETON;1950-01-01;0;0;ANGERS LOIRE METROPOLE;48732
47.4788058964, -0.5232919904;"{""coordinates"": [-0.5232919904, 47.4788058964], ""type"": ""Point""}";22107;1000;BETON;1980-05-01;41.07;43.02;ANGERS LOIRE METROPOLE;57361
47.5249190421, -0.5238791412;"{""coordinates"": [-0.5238791412, 47.5249190421, 0], ""type"": ""Point""}";14127;1000;BETON;1999-09-01;20.75;23.67;ANGERS LOIRE METROPOLE;48753
47.4782041361, -0.6271481438;"{""coordinates"": [-0.6271481438, 47.4782041361], ""type"": ""Point""}";14531;1000;BETON;1980-01-01;44.16;45.96;ANGERS LOIRE METROPOLE;49185
47.4305371415, -0.5229408688;"{""coordinates"": [-0.5229408688, 47.4305371415], ""type"": ""Point""}";15080;1000;BETON;1950-01-01;19.09;20.68;ANGERS LOIRE METROPOLE;49782
47.4060397765, -0.6234043784;"{""coordinates"": [-0.6234043784, 47.4060397765, 0], ""type"": ""Point""}";21998;1000;BETON;1984-01-01;19.14;20.14;ANGERS LOIRE METROPOLE;57243
47.4498195173, -0.5021676197;"{""coordinates"": [-0.5021676197, 47.4498195173, 0], ""type"": ""Point""}";22002;1000;BETON;1950-01-01;0;0;ANGERS LOIRE METROPOLE;57247
47.456571178, -0.6110424009;"{""coordinates"": [-0.6110424009, 47.456571178], ""type"": ""Point""}";14923;1000;BETON;1999-10-01;39.93;0;ANGERS LOIRE METROPOLE;49616
47.46826041, -0.5324861634;"{""coordinates"": [-0.5324861634, 47.46826041, 0], ""type"": ""Point""}";14928;1000;BETON;1986-10-01;40.17;40.8;ANGERS LOIRE METROPOLE;49622
47.4485890899, -0.4860884281;"{""coordinates"": [-0.4860884281, 47.4485890899, 0], ""type"": ""Point""}";14929;1000;BETON;1973-01-01;20.26;24.41;ANGERS LOIRE METROPOLE;49623
47.4301097762, -0.5508555475;"{""coordinates"": [-0.5508555475, 47.4301097762], ""type"": ""Point""}";14934;1000;BETON;1991-05-01;30.55;33.05;ANGERS LOIRE METROPOLE;49629
47.5831660895, -0.4198886563;"{""coordinates"": [-0.4198886563, 47.5831660895], ""type"": ""Point""}";14621;1000;BETON;2003-06-01;50.66;53.22;ANGERS LOIRE METROPOLE;49284
47.5728085042, -0.4146128838;"{""coordinates"": [-0.4146128838, 47.5728085042], ""type"": ""Point""}";14622;1000;BETON;2002-05-01;33.73;35.86;ANGERS LOIRE METROPOLE;49285
47.5287787762, -0.5961787227;"{""coordinates"": [-0.5961787227, 47.5287787762], ""type"": ""Point""}";22039;1000;BETON;1995-11-01;39.13;41.22;ANGERS LOIRE METROPOLE;57288
47.5406987485, -0.6221931084;"{""coordinates"": [-0.6221931084, 47.5406987485], ""type"": ""Point""}";14954;1000;BETON;2009-12-01;31.92;33.65;NON PRIS GESTION;49650
47.5232009564, -0.430245633;"{""coordinates"": [-0.430245633, 47.5232009564], ""type"": ""Point""}";13633;1000;BETON;1996-01-01;29.96;32.33;ANGERS LOIRE METROPOLE;48210
47.5556773857, -0.6720227032;"{""coordinates"": [-0.6720227032, 47.5556773857], ""type"": ""Point""}";14654;1000;BETON;1975-01-01;65.72;66.89;ANGERS LOIRE METROPOLE;49320
47.5666633762, -0.6044746191;"{""coordinates"": [-0.6044746191, 47.5666633762], ""type"": ""Point""}";14656;1000;BETON;1998-10-01;33.45;35.7;ANGERS LOIRE METROPOLE;49323
47.4272992664, -0.6079851965;"{""coordinates"": [-0.6079851965, 47.4272992664], ""type"": ""Point""}";13409;1000;BETON;1989-01-01;44.6;47.65;ANGERS LOIRE METROPOLE;47960
47.4528307141, -0.6022305399;"{""coordinates"": [-0.6022305399, 47.4528307141], ""type"": ""Point""}";13411;1000;BETON;1975-01-01;42.41;0;ANGERS LOIRE METROPOLE;47962
47.4882864799, -0.5814271804;"{""coordinates"": [-0.5814271804, 47.4882864799, 0], ""type"": ""Point""}";13413;1000;BETON;1980-01-01;47.56;0;ANGERS LOIRE METROPOLE;47964
47.4927064289, -0.5091905192;"{""coordinates"": [-0.5091905192, 47.4927064289, 0], ""type"": ""Point""}";16291;1000;BETON;2003-09-01;43.3;45.25;ANGERS LOIRE METROPOLE;51079
47.4893266409, -0.5785980729;"{""coordinates"": [-0.5785980729, 47.4893266409], ""type"": ""Point""}";13845;1000;BETON;1998-10-01;49.03;50.34;ANGERS LOIRE METROPOLE;48443
47.5273837271, -0.4428648286;"{""coordinates"": [-0.4428648286, 47.5273837271], ""type"": ""Point""}";13439;1000;BETON;1986-07-01;36.06;0;ANGERS LOIRE METROPOLE;47992
47.4359302241, -0.4866409401;"{""coordinates"": [-0.4866409401, 47.4359302241, 20.54], ""type"": ""Point""}";14942;1000;BETON;1990-02-01;19.3;20.54;Inconnu;49638
47.481918065, -0.5773854943;"{""coordinates"": [-0.5773854943, 47.481918065, 0], ""type"": ""Point""}";14555;1000;BETON;1978-01-01;40.2;42.5;ANGERS LOIRE METROPOLE;49213
47.5118214683, -0.5878167105;"{""coordinates"": [-0.5878167105, 47.5118214683, 0], ""type"": ""Point""}";13641;1000;BETON;1984-01-01;42.12;44.31;ANGERS LOIRE METROPOLE;48220
47.5199847781, -0.4675120993;"{""coordinates"": [-0.4675120993, 47.5199847781], ""type"": ""Point""}";14221;1000;BETON;2007-12-01;37.22;38.13;ANGERS LOIRE METROPOLE;48851
47.4003353734, -0.5223210118;"{""coordinates"": [-0.5223210118, 47.4003353734], ""type"": ""Point""}";14981;1000;BETON;1984-10-01;28.7;29.56;ANGERS LOIRE METROPOLE;49678
