Geo Point;Geo Shape;GID;MATERIAU;DATEPOSE;ECOUNORM;ZAMONT;ZAVAL;EXPLOIT;LONGUEUR;DIAMETRE;NUMERO
47.463231109700004, -0.5258605360499999;"{""coordinates"": [[-0.5257854385, 47.4634298262], [-0.5259356336, 47.4630323932]], ""type"": ""LineString""}";23151;BETON;19820501000000;GRAVITAIRE;35.68;0;ANGERS LOIRE METROPOLE;45.61;500;158994
47.4213029697, -0.6101787824;"{""coordinates"": [[-0.6101317221, 47.4213631075], [-0.6102258427, 47.4212428319]], ""type"": ""LineString""}";32353;PVC;20091201000000;GRAVITAIRE;18.62;17.95;ANGERS LOIRE METROPOLE;15.14;200;617006
47.482879653050006, -0.565730136;"{""coordinates"": [[-0.5656666542, 47.4830448589], [-0.5657936178, 47.4827144472]], ""type"": ""LineString""}";22150;AC;19770201000000;GRAVITAIRE;41.31;41.16;ANGERS LOIRE METROPOLE;37.96;200;157993
47.45835739055, -0.6080695843999999;"{""coordinates"": [[-0.608232598, 47.458517212], [-0.6079065708, 47.4581975691]], ""type"": ""LineString""}";22438;PVC;19970901000000;GRAVITAIRE;47.57;48.28;NON PRIS GESTION;43.21;200;158281
47.4663759873, -0.63481854195;"{""coordinates"": [[-0.634872649, 47.4663448837], [-0.6347644349, 47.4664070909]], ""type"": ""LineString""}";22997;PVC;19950501000000;GRAVITAIRE;0;72.59;ANGERS LOIRE METROPOLE;10.69;160;158840
47.450798383000006, -0.46864129639999996;"{""coordinates"": [[-0.4686613464, 47.4509559767], [-0.4686212464, 47.4506407893]], ""type"": ""LineString""}";22742;AC;19820101000000;GRAVITAIRE;21.9;21.67;ANGERS LOIRE METROPOLE;35.17;200;158585
47.467761264399996, -0.5009385857499999;"{""coordinates"": [[-0.5012161271, 47.46782605], [-0.5006610444, 47.4676964788]], ""type"": ""LineString""}";21303;AC;19750701000000;GRAVITAIRE;42.42;41.73;ANGERS LOIRE METROPOLE;44.26;150;157146
47.49741940152069, -0.42779317186027144;"{""coordinates"": [[-0.4279384915, 47.497177397], [-0.4278056801, 47.4973980505], [-0.427648275, 47.4976616595]], ""type"": ""LineString""}";9843;AC;19820301000000;GRAVITAIRE;35.32;34.99;ANGERS LOIRE METROPOLE;58.11;200;145686
47.4955388538, -0.42614666204999996;"{""coordinates"": [[-0.426574957, 47.495423557], [-0.4257183671, 47.4956541506]], ""type"": ""LineString""}";16527;AC;19820301000000;GRAVITAIRE;34.58;34.49;ANGERS LOIRE METROPOLE;69.45;200;152370
47.5402166193, -0.62149017285;"{""coordinates"": [[-0.6215110734, 47.5402276702], [-0.6214692723, 47.5402055684]], ""type"": ""LineString""}";33884;PVC;20060101000000;GRAVITAIRE;30.95;30.93;NON PRIS GESTION;3.99;200;626752
47.4684404051, -0.61782801415;"{""coordinates"": [[-0.6179526987, 47.4683964279], [-0.6177033296, 47.4684843823]], ""type"": ""LineString""}";13716;PVC;19910101000000;GRAVITAIRE;60.1;59.26;ANGERS LOIRE METROPOLE;21.19;200;149559
47.3935029319, -0.50943505715;"{""coordinates"": [[-0.5094585819, 47.3933460841], [-0.5094115324, 47.3936597797]], ""type"": ""LineString""}";25106;PVC;19870601000000;GRAVITAIRE;41.31;40.82;COMMUNE DE SAINT MELAINE SUR AUBANCE;35.05;200;160949
47.56342132575, -0.5108484413000001;"{""coordinates"": [[-0.5108694844, 47.5634026347], [-0.5108273982, 47.5634400168]], ""type"": ""LineString""}";249;AC;19760101000000;GRAVITAIRE;0;19.67;ANGERS LOIRE METROPOLE;5.23;150;136092
47.52724359964999, -0.61064846055;"{""coordinates"": [[-0.6109825259, 47.5271691883], [-0.6103143952, 47.527318011]], ""type"": ""LineString""}";20084;PVC;19940401000000;GRAVITAIRE;58.04;57.6;NON PRIS GESTION;52.96;200;155927
47.5297399104, -0.6048482726;"{""coordinates"": [[-0.6049513304, 47.5298859417], [-0.6047452148, 47.5295938791]], ""type"": ""LineString""}";26424;PVC;19871101000000;GRAVITAIRE;51.24;50.11;ANGERS LOIRE METROPOLE;35.99;200;162267
47.49238721815, -0.42493630945;"{""coordinates"": [[-0.4246444402, 47.4923549966], [-0.4252281787, 47.4924194397]], ""type"": ""LineString""}";32281;PVC;20080701000000;GRAVITAIRE;35.17;34.96;ANGERS LOIRE METROPOLE;44.56;160;616906
47.444888404249994, -0.50747331545;"{""coordinates"": [[-0.5074014998, 47.4448912623], [-0.5075451311, 47.4448855462]], ""type"": ""LineString""}";32801;PVC;20110601000000;GRAVITAIRE;25.27;25.12;ANGERS LOIRE METROPOLE;10.85;160;618708
47.47901371125, -0.6208969854999999;"{""coordinates"": [[-0.6208632405, 47.479064204], [-0.6209307305, 47.4789632185]], ""type"": ""LineString""}";32962;PVC;20110201000000;GRAVITAIRE;39.06;38.99;ANGERS LOIRE METROPOLE;12.33;400;619029
47.52109896505, -0.46583280419999995;"{""coordinates"": [[-0.46578737, 47.5212609959], [-0.4658782384, 47.5209369342]], ""type"": ""LineString""}";18896;PVC;19911001000000;GRAVITAIRE;37.27;35.61;ANGERS LOIRE METROPOLE;36.67;200;154739
47.46745396405, -0.55043416315;"{""coordinates"": [[-0.5504275603, 47.4674624509], [-0.550440766, 47.4674454772]], ""type"": ""LineString""}";23386;AC;19670101000000;GRAVITAIRE;0;0;ANGERS LOIRE METROPOLE;2.13;150;159229
47.53865428835, -0.62236223655;"{""coordinates"": [[-0.6225599289, 47.538541888], [-0.6221645442, 47.5387666887]], ""type"": ""LineString""}";33889;PVC;20060101000000;GRAVITAIRE;36.4;36.05;NON PRIS GESTION;38.87;200;626760
47.4343463341, -0.5212356820499999;"{""coordinates"": [[-0.5207660114, 47.434446837], [-0.5217053527, 47.4342458312]], ""type"": ""LineString""}";19940;AC;19770401000000;GRAVITAIRE;17.29;17.05;ANGERS LOIRE METROPOLE;74.3;150;155783
47.48524878, -0.5212708467;"{""coordinates"": [[-0.5212737841, 47.4850938677], [-0.5212679093, 47.4854036923]], ""type"": ""LineString""}";26164;PVC;19940601000000;GRAVITAIRE;41.18;40.9;ANGERS LOIRE METROPOLE;34.45;200;162007
47.488406402449996, -0.56103473245;"{""coordinates"": [[-0.560868302, 47.4884037003], [-0.5612011629, 47.4884091046]], ""type"": ""LineString""}";33068;PVC;20100601000000;GRAVITAIRE;36.65;36.41;NON PRIS GESTION;25.09;200;622583
47.489348036500004, -0.56110396975;"{""coordinates"": [[-0.5610902005, 47.4894041516], [-0.561117739, 47.4892919214]], ""type"": ""LineString""}";33072;PVC;20100601000000;GRAVITAIRE;40.88;40.62;NON PRIS GESTION;12.65;200;622591
47.45264021225, -0.5651944149999999;"{""coordinates"": [[-0.565536015, 47.4528077647], [-0.564852815, 47.4524726598]], ""type"": ""LineString""}";18245;AC;19720101000000;GRAVITAIRE;29.67;29.36;ANGERS LOIRE METROPOLE;63.58;200;154088
47.4315370126, -0.5293526576500001;"{""coordinates"": [[-0.5293033696, 47.4315301465], [-0.5294019457, 47.4315438787]], ""type"": ""LineString""}";23371;AC;19500101000000;GRAVITAIRE;20.01;19.92;ANGERS LOIRE METROPOLE;7.59;150;159214
47.51443654725, -0.6712349267;"{""coordinates"": [[-0.6712604479, 47.514301207], [-0.6712094055, 47.5145718875]], ""type"": ""LineString""}";29100;PVC;19990101000000;GRAVITAIRE;0;36.21;NON PRIS GESTION;30.34;160;164943
47.45552587235, -0.5470665339;"{""coordinates"": [[-0.5469667261, 47.4554666307], [-0.5471663417, 47.455585114]], ""type"": ""LineString""}";15805;AC;19720301000000;GRAVITAIRE;32.56;32.3;ANGERS LOIRE METROPOLE;20;150;151648
47.4481527156, -0.5030336312;"{""coordinates"": [[-0.5029362649, 47.44833575], [-0.5031309975, 47.4479696812]], ""type"": ""LineString""}";25421;AC;19500101000000;GRAVITAIRE;22.73;22.53;NON PRIS GESTION;43.27;150;161264
47.44370542570631, -0.5529337156043865;"{""coordinates"": [[-0.5529604134, 47.4436160779], [-0.5529165428, 47.443771761], [-0.5528920859, 47.4437811581]], ""type"": ""LineString""}";30796;BETON;20100901000000;GRAVITAIRE;24.03;23.76;ANGERS LOIRE METROPOLE;19.74;2350;608600
47.4193457587, -0.5240367873;"{""coordinates"": [[-0.5240353287, 47.4195537989], [-0.5240382459, 47.4191377185]], ""type"": ""LineString""}";11097;PVC;19500101000000;GRAVITAIRE;20.2;19.98;ANGERS LOIRE METROPOLE;46.26;200;146940
47.40091995065, -0.54194501525;"{""coordinates"": [[-0.5417614125, 47.401105181], [-0.542128618, 47.4007347203]], ""type"": ""LineString""}";29249;PVC;19940301000000;GRAVITAIRE;42.09;40.13;ANGERS LOIRE METROPOLE;49.64;200;165092
47.56124644795, -0.6707734221;"{""coordinates"": [[-0.6707874896, 47.5612133151], [-0.6707593546, 47.5612795808]], ""type"": ""LineString""}";4377;PVC;19930101000000;GRAVITAIRE;52.18;52.07;ANGERS LOIRE METROPOLE;7.67;200;140220
47.465245498399995, -0.5031525187000001;"{""coordinates"": [[-0.5032988846, 47.4652351145], [-0.5030061528, 47.4652558823]], ""type"": ""LineString""}";400;PVC;20080901000000;GRAVITAIRE;37.92;37.83;ANGERS LOIRE METROPOLE;22.19;200;136243
47.46439639495, -0.49545415184999997;"{""coordinates"": [[-0.4952612257, 47.4645314418], [-0.495647078, 47.4642613481]], ""type"": ""LineString""}";5482;AC;19500101000000;GRAVITAIRE;38.42;37.69;ANGERS LOIRE METROPOLE;41.81;150;141325
47.511216325899994, -0.60007695695;"{""coordinates"": [[-0.5999190114, 47.5110999144], [-0.6002349025, 47.5113327374]], ""type"": ""LineString""}";21089;PVC;19940101000000;GRAVITAIRE;50.48;50.21;ANGERS LOIRE METROPOLE;35.16;200;156932
47.43129838645, -0.7021684362;"{""coordinates"": [[-0.7025252753, 47.4313372283], [-0.7018115971, 47.4312595446]], ""type"": ""LineString""}";21351;PEHD;20080301000000;GRAVITAIRE;66.69;66.67;ANGERS LOIRE METROPOLE;54.53;225;157194
47.48894404718187, -0.5485979657740838;"{""coordinates"": [[-0.5485930864, 47.4889411439], [-0.5485958459, 47.4889426799], [-0.5486027808, 47.4889470589]], ""type"": ""LineString""}";35381;PVC;20120501000000;SIPHON;25.97;23.17;ANGERS LOIRE METROPOLE;0.98;200;635684
47.4408489196, -0.49852257899999997;"{""coordinates"": [[-0.4986018666, 47.440835666], [-0.4984432914, 47.4408621732]], ""type"": ""LineString""}";8052;AC;19790101000000;GRAVITAIRE;23.31;23.13;ANGERS LOIRE METROPOLE;12.36;200;143895
47.487908172350004, -0.5497951985;"{""coordinates"": [[-0.5497057381, 47.4880770472], [-0.5498846589, 47.4877392975]], ""type"": ""LineString""}";35382;PP;20120501000000;GRAVITAIRE;23.17;22.83;ANGERS LOIRE METROPOLE;39.9;250;635687
47.395481345449994, -0.55535996405;"{""coordinates"": [[-0.5553697831, 47.3954427741], [-0.555350145, 47.3955199168]], ""type"": ""LineString""}";3532;PVC;19920301000000;GRAVITAIRE;28.9;28.83;ANGERS LOIRE METROPOLE;8.7;200;139375
47.46349324285001, -0.54555981115;"{""coordinates"": [[-0.5457219465, 47.4635590807], [-0.5453976758, 47.463427405]], ""type"": ""LineString""}";2995;AC;19690101000000;GRAVITAIRE;0;39.29;ANGERS LOIRE METROPOLE;28.5;200;138838
47.462798926800005, -0.48429105945;"{""coordinates"": [[-0.4843278591, 47.462936835], [-0.4842542598, 47.4626610186]], ""type"": ""LineString""}";3856;AC;19790601000000;GRAVITAIRE;33.8;33.69;ANGERS LOIRE METROPOLE;31.16;150;139699
47.462864702299996, -0.70833410865;"{""coordinates"": [[-0.7082942236, 47.463019879], [-0.7083739937, 47.4627095256]], ""type"": ""LineString""}";23609;AC;19830101000000;GRAVITAIRE;64.8;62.99;ANGERS LOIRE METROPOLE;35.02;200;159452
47.494033602, -0.5738516384;"{""coordinates"": [[-0.5737872675, 47.4939595983], [-0.5739160093, 47.4941076057]], ""type"": ""LineString""}";33974;PVC;20080101000000;GRAVITAIRE;51.57;51.42;NON PRIS GESTION;19.1;200;627149
47.50675896555, -0.5985354495499999;"{""coordinates"": [[-0.5986559815, 47.5068109029], [-0.5984149176, 47.5067070282]], ""type"": ""LineString""}";28263;F;19910101000000;GRAVITAIRE;45.33;45.23;ANGERS LOIRE METROPOLE;21.52;200;164106
47.49388268555, -0.57632027645;"{""coordinates"": [[-0.5765656135, 47.4941027608], [-0.5760749394, 47.4936626103]], ""type"": ""LineString""}";33988;PVC;20080101000000;GRAVITAIRE;51.24;50.4;NON PRIS GESTION;61.33;200;627178
47.49418633915, -0.57680633575;"{""coordinates"": [[-0.577047058, 47.4942699175], [-0.5765656135, 47.4941027608]], ""type"": ""LineString""}";33989;PVC;20080101000000;GRAVITAIRE;51.46;54.24;NON PRIS GESTION;40.76;200;627180
47.47961477755, -0.67695922975;"{""coordinates"": [[-0.6772698669, 47.4795968717], [-0.6766485926, 47.4796326834]], ""type"": ""LineString""}";4895;AC;19780101000000;GRAVITAIRE;66.12;65.75;ANGERS LOIRE METROPOLE;46.99;150;140738
47.457195656749995, -0.56094841965;"{""coordinates"": [[-0.560830418, 47.4573217096], [-0.5610664213, 47.4570696039]], ""type"": ""LineString""}";17103;AC;19820201000000;GRAVITAIRE;0;0;NON PRIS GESTION;33.2;150;152946
47.52218801855, -0.6677279651;"{""coordinates"": [[-0.6680263799, 47.5222684588], [-0.6674295503, 47.5221075783]], ""type"": ""LineString""}";23781;AC;19850101000000;GRAVITAIRE;45.06;44.85;ANGERS LOIRE METROPOLE;48.37;150;159624
47.468021571600005, -0.6960524759;"{""coordinates"": [[-0.6961733457, 47.4678254469], [-0.6959316061, 47.4682176963]], ""type"": ""LineString""}";29126;PVC;20080101000000;GRAVITAIRE;72.59;72.22;NON PRIS GESTION;47.26;200;164969
47.49525083675001, -0.59365053695;"{""coordinates"": [[-0.5936583201, 47.495259824], [-0.5936427538, 47.4952418495]], ""type"": ""LineString""}";21665;AC;19730101000000;GRAVITAIRE;0;47.77;ANGERS LOIRE METROPOLE;2.32;150;157508
47.48765760235, -0.5372605063;"{""coordinates"": [[-0.5369808146, 47.4877780883], [-0.537540198, 47.4875371164]], ""type"": ""LineString""}";7352;AC;19741101000000;GRAVITAIRE;23.69;21.52;ANGERS LOIRE METROPOLE;49.95;200;143195
47.49760880545, -0.5730744039;"{""coordinates"": [[-0.5733428878, 47.4977316017], [-0.57280592, 47.4974860092]], ""type"": ""LineString""}";33987;PVC;20080101000000;GRAVITAIRE;51.71;51.46;NON PRIS GESTION;48.81;200;627176
47.479323096200005, -0.63611789295;"{""coordinates"": [[-0.6359820361, 47.4794940036], [-0.6362537498, 47.4791521888]], ""type"": ""LineString""}";34418;PVC;20110201000000;GRAVITAIRE;52.63;52.38;NON PRIS GESTION;43.17;200;629712
47.5371903062, -0.6233137711;"{""coordinates"": [[-0.6234514362, 47.5370781196], [-0.623176106, 47.5373024928]], ""type"": ""LineString""}";33895;PVC;20060101000000;GRAVITAIRE;43.41;42.85;NON PRIS GESTION;32.43;200;626769
47.5767803511, -0.5451303659;"{""coordinates"": [[-0.5453801997, 47.5767984464], [-0.5448805321, 47.5767622558]], ""type"": ""LineString""}";33395;AC;19500101000000;GRAVITAIRE;0;0;ANGERS LOIRE METROPOLE;37.81;150;625049
47.579344720200005, -0.54495548145;"{""coordinates"": [[-0.5449197673, 47.5795179217], [-0.5449911956, 47.5791715187]], ""type"": ""LineString""}";33402;AC;19781101000000;GRAVITAIRE;0;0;ANGERS LOIRE METROPOLE;38.89;150;625064
47.5248284679, -0.44276200165;"{""coordinates"": [[-0.4430553031, 47.5247856086], [-0.4424687002, 47.5248713272]], ""type"": ""LineString""}";4926;AC;19811001000000;GRAVITAIRE;39.31;38.51;ANGERS LOIRE METROPOLE;45.19;200;140769
47.4848624073, -0.5193305616999999;"{""coordinates"": [[-0.5192515135, 47.4848120981], [-0.5194096099, 47.4849127165]], ""type"": ""LineString""}";5216;PVC;19980701000000;GRAVITAIRE;43.42;43.1;NON PRIS GESTION;16.34;160;141059
47.5792486838, -0.54813253555;"{""coordinates"": [[-0.5480497787, 47.5793710172], [-0.5482152924, 47.5791263504]], ""type"": ""LineString""}";33381;PVC;19500101000000;GRAVITAIRE;0;0;ANGERS LOIRE METROPOLE;29.92;100;625023
47.536214881899994, -0.5702016338;"{""coordinates"": [[-0.5702450474, 47.5363165924], [-0.5701582202, 47.5361131714]], ""type"": ""LineString""}";38667;PP;20130901000000;GRAVITAIRE;28.21;28.16;ANGERS LOIRE METROPOLE;23.54;200;675796
47.53569964900001, -0.56988306935;"{""coordinates"": [[-0.5700053561, 47.535841288], [-0.5697607826, 47.53555801]], ""type"": ""LineString""}";38669;PP;20130901000000;GRAVITAIRE;28.12;28.06;ANGERS LOIRE METROPOLE;36.48;200;675800
47.45427684565, -0.5437238031;"{""coordinates"": [[-0.5435824651, 47.4541870017], [-0.5438651411, 47.4543666896]], ""type"": ""LineString""}";6257;AC;19500101000000;GRAVITAIRE;0;34.62;NON PRIS GESTION;29.21;150;142100
47.44610358085, -0.5742613267500001;"{""coordinates"": [[-0.5741785668, 47.4462169874], [-0.5743440867, 47.4459901743]], ""type"": ""LineString""}";6272;AC;19750101000000;GRAVITAIRE;37;0;ANGERS LOIRE METROPOLE;28.14;150;142115
47.414670379200004, -0.52501717745;"{""coordinates"": [[-0.5248592701, 47.4146316252], [-0.5251750848, 47.4147091332]], ""type"": ""LineString""}";36308;PVC;20120601000000;GRAVITAIRE;20.71;20.53;ANGERS LOIRE METROPOLE;25.34;200;642800
47.4644255253, -0.57327858015;"{""coordinates"": [[-0.5733324226, 47.4645004851], [-0.5732247377, 47.4643505655]], ""type"": ""LineString""}";1297;F;19870101000000;GRAVITAIRE;0;20.04;ANGERS LOIRE METROPOLE;18.54;800;137140
47.43886876755, -0.4924844534;"{""coordinates"": [[-0.4924880937, 47.4388605538], [-0.4924808131, 47.4388769813]], ""type"": ""LineString""}";1175;AC;19730101000000;GRAVITAIRE;0;21.01;ANGERS LOIRE METROPOLE;1.91;150;137018
47.483295202700006, -0.5532879938999999;"{""coordinates"": [[-0.5534127488, 47.4831875468], [-0.553163239, 47.4834028586]], ""type"": ""LineString""}";36046;PVC;20091101000000;GRAVITAIRE;19.06;18.82;ANGERS LOIRE METROPOLE;30.44;200;640107
47.4868714172, -0.5513102381999999;"{""coordinates"": [[-0.5515858989, 47.4869750419], [-0.5510345775, 47.4867677925]], ""type"": ""LineString""}";12221;AC;19770101000000;GRAVITAIRE;34.64;23.94;ANGERS LOIRE METROPOLE;47.51;200;148064
47.448693850750004, -0.56594832275;"{""coordinates"": [[-0.5661156968, 47.4485394783], [-0.5657809487, 47.4488482232]], ""type"": ""LineString""}";24524;AC;19720101000000;GRAVITAIRE;27.79;27.55;ANGERS LOIRE METROPOLE;42.61;200;160367
47.492214591449994, -0.5568111679500001;"{""coordinates"": [[-0.5565358658, 47.4922308575], [-0.5570864701, 47.4921983254]], ""type"": ""LineString""}";41243;PVC;20120601000000;GRAVITAIRE;47.66;47.38;NON PRIS GESTION;41.65;200;701943
47.405291965, -0.6216263276;"{""coordinates"": [[-0.6217820316, 47.4053443445], [-0.6214706236, 47.4052395855]], ""type"": ""LineString""}";39941;AC;19500101000000;GRAVITAIRE;17.08;13.91;ANGERS LOIRE METROPOLE;26.23;150;691858
47.44393079135, -0.61022904605;"{""coordinates"": [[-0.6100888851, 47.4439806492], [-0.610369207, 47.4438809335]], ""type"": ""LineString""}";41441;AC;19500101000000;GRAVITAIRE;0;31.09;ANGERS LOIRE METROPOLE;23.87;150;704678
47.44104950285, -0.4826909437;"{""coordinates"": [[-0.4829846905, 47.4411939283], [-0.4823971969, 47.4409050774]], ""type"": ""LineString""}";38521;PVC;20130701000000;GRAVITAIRE;16.98;16.84;ANGERS LOIRE METROPOLE;54.72;315;673881
47.4502311318, -0.5510274277;"{""coordinates"": [[-0.5506782182, 47.4501165829], [-0.5513766372, 47.4503456807]], ""type"": ""LineString""}";45662;PVC;20151201000000;GRAVITAIRE;29.98;29.44;ANGERS LOIRE METROPOLE;58.5;200;743312
47.5378326076, -0.5707929752;"{""coordinates"": [[-0.5708194738, 47.5380266366], [-0.5707664766, 47.5376385786]], ""type"": ""LineString""}";38663;PP;20130901000000;GRAVITAIRE;28.81;28.62;ANGERS LOIRE METROPOLE;43.33;200;675782
47.5420480649, -0.6163981432000001;"{""coordinates"": [[-0.6165380065, 47.5423468187], [-0.6162582799, 47.5417493111]], ""type"": ""LineString""}";274;PVC;19851101000000;GRAVITAIRE;18.01;17.79;ANGERS LOIRE METROPOLE;69.69;200;136117
47.5247366985, -0.46683447050000004;"{""coordinates"": [[-0.4671953811, 47.5247278989], [-0.4664735599, 47.5247454981]], ""type"": ""LineString""}";37962;PVC;20120601000000;GRAVITAIRE;36.57;36.27;NON PRIS GESTION;54.39;200;667241
47.52461362705, -0.46846078405;"{""coordinates"": [[-0.4687236967, 47.5245443781], [-0.4681978714, 47.524682876]], ""type"": ""LineString""}";37966;PVC;20120601000000;GRAVITAIRE;37.14;36.94;NON PRIS GESTION;42.49;200;667249
47.5245285525, -0.46878300865;"{""coordinates"": [[-0.4688423206, 47.5245127269], [-0.4687236967, 47.5245443781]], ""type"": ""LineString""}";37968;PVC;20120601000000;GRAVITAIRE;37.18;37.14;NON PRIS GESTION;9.6;200;667253
47.4895247722, -0.50557187175;"{""coordinates"": [[-0.5059860032, 47.4896043123], [-0.5051577403, 47.4894452321]], ""type"": ""LineString""}";40512;PVC;20140701000000;GRAVITAIRE;38.18;37.48;NON PRIS GESTION;64.87;200;696641
47.52425983325, -0.43783234885;"{""coordinates"": [[-0.4378540583, 47.524406078], [-0.4378106394, 47.5241135885]], ""type"": ""LineString""}";9724;PVC;19740101000000;GRAVITAIRE;0;0;ANGERS LOIRE METROPOLE;32.68;160;145567
47.4576254165, -0.52295449185;"{""coordinates"": [[-0.5228250976, 47.457811202], [-0.5230838861, 47.457439631]], ""type"": ""LineString""}";21888;AC;19800101000000;GRAVITAIRE;35.85;35.73;ANGERS LOIRE METROPOLE;45.69;200;157731
47.4239582888, -0.5233859372;"{""coordinates"": [[-0.5234391475, 47.4238373589], [-0.5233327269, 47.4240792187]], ""type"": ""LineString""}";1326;AC;19500101000000;GRAVITAIRE;19.4;19.35;ANGERS LOIRE METROPOLE;28.06;150;137169
47.402252100949994, -0.530780676;"{""coordinates"": [[-0.5306326032, 47.4022271462], [-0.5309287488, 47.4022770557]], ""type"": ""LineString""}";20913;PVC;19500101000000;GRAVITAIRE;27.64;26.82;ANGERS LOIRE METROPOLE;23.03;200;156756
47.415891976599994, -0.5221271874;"{""coordinates"": [[-0.5221135773, 47.4156916449], [-0.5221407975, 47.4160923083]], ""type"": ""LineString""}";37922;PVC;20120601000000;GRAVITAIRE;22.51;21.72;ANGERS LOIRE METROPOLE;44.59;200;667122
